item_id,order_id,product_id,product_name,category,quantity,unit_price_USD,discount_pct,line_total_USD
ITEM-006815,ORD-04011,PROD-0103,Analytics Tool Pro,Software,12,2266.75,0.06,25568.94
ITEM-006816,ORD-04011,PROD-0028,Backpack,Apparel,4,621.89,0.05,2363.18
ITEM-006817,ORD-04011,PROD-0087,Hair Dryer Pro,Beauty,15,957.33,0.19,11631.56
ITEM-006818,ORD-00692,PROD-0139,Moisturiser SPF50 Pro,Beauty,14,1862.5,0.29,"$18,513.25"
ITEM-006819,ORD-00692,PROD-0072,Protein Bars 12pk,Food and Beverage,7,1658.51,0.37,7314.03
ITEM-006820,ORD-03239,PROD-0106,Cycling Helmet Pro,Sports,15,1257.89,0.02,18490.98
ITEM-006821,ORD-03239,PROD-0199,Makeup Brush Set Pro,Beauty,7,3414.28,0.26,17685.97
ITEM-006822,ORD-02400,PROD-0026,Polo Shirt,apparel,1,247.26,0.38,153.3
ITEM-006823,ORD-02400,PROD-0108,Analytics Tool Pro,Software,18,"$1,922.02",0.13,30098.83
ITEM-006824,ORD-02400,PROD-0058,Nail Polish Set,Beauty,11,$372.61,0.26,3033.05
ITEM-006825,ORD-02400,PROD-0100,Dark Chocolate Box Pro,F&B,2,594.75,0.14,1022.97
ITEM-006826,ORD-00693,PROD-0028,Backpack,Apparel ,8,621.89,0.09,4527.36
ITEM-006827,ORD-00693,PROD-0178,Gym Bag Pro,Sports,12,229.12,0.35,1787.14
ITEM-006828,ORD-00693,PROD-0038,Wall Art,Home&Garden,18,1162.29,0.08,19247.52
ITEM-006829,ORD-00693,PROD-0014,Accounting Software,Software,-6,435.63,0.3,2134.59
ITEM-006830,ORD-00485,PROD-0152,Marketing Mastery Pro,Books,11,2538.42,0.12,24571.91
ITEM-006831,ORD-00485,PROD-0176,Video Conferencing Pro,Software,6,2262.72,0.26,10046.48
ITEM-006832,ORD-02205,PROD-0087,Hair Dryer Pro,Beauty,20,957.33,0.01,18955.13
ITEM-006833,ORD-03065,PROD-0189,Coffee Maker Pro,Home & Garden,13,2619.56,0.28,24519.08
ITEM-006834,ORD-03065,PROD-0036,Cookware Set,home & garden,17,265.41,0.26,3338.86
ITEM-006835,ORD-03065,PROD-0166,Product Management v2,Books,12,557.83,0.05,6359.26
ITEM-006836,ORD-00814,PROD-0100,Dark Chocolate Box Pro,Food & Beverage,13,594.75,0.06,7267.84
ITEM-006837,ORD-00814,PROD-0095,Bed Sheets Pro,Home & Garden,16,1260.77,0.11,17953.36
ITEM-006838,ORD-00814,PROD-0024,Winter Coat,Apparel,17,1531.64,0.15,22132.2
ITEM-006839,ORD-00814,PROD-0147,Monitor 27in Pro,Electronics,2,114.25,0.04,219.36
ITEM-006840,ORD-03487,PROD-0058,Nail Polish Set,Beauty,1,372.61,0.37,234.74
ITEM-006841,ORD-03487,PROD-0039,Desk Lamp,Home & Garden,17,37.13,0.3,$441.85
ITEM-006842,ORD-01683,PROD-0165,Energy Drink Pack Pro,Food & Beverage,14,1670.16,0.08,21511.66
ITEM-006843,ORD-01683,PROD-0135,Bed Sheets Pro,Home & Garden,16,1103.72,0.03,17129.73
ITEM-006844,ORD-01683,PROD-0116,Email Marketing Tool Pro,Software,13,938.94,0.13,10619.41
ITEM-006845,ORD-01683,PROD-0181,Cloud Storage Pro,Software,19,1691.68,0.33,21535.09
ITEM-006846,ORD-03961,PROD-0164,Jump Rope Pro,Sports,9,$131.56,0.18,970.91
ITEM-006847,ORD-03961,PROD-0079,Energy Drink Pack,Food & Beverage,11,1871.84,0.07,19148.92
ITEM-006848,ORD-03961,PROD-0016,HR Management System,Software,16,"$1,658.34",0.07,24676.1
ITEM-006849,ORD-01869,PROD-0136,Cycling Helmet Pro,Sports,15,"$1,098.60",1.43,"$13,183.20"
ITEM-006850,ORD-01869,PROD-0074,Organic Honey,Food & Beverage,11,1181.07,0.15,11043
ITEM-006851,ORD-01869,PROD-0093,Financial Freedom Pro,Books,17,1358.05,0.05,21932.51
ITEM-006852,ORD-01869,PROD-0166,Product Management v2,Books,14,557.83,0.16,6560.08
ITEM-006853,ORD-03202,PROD-0095,Bed Sheets Pro,Home & Garden,14,1260.77,0.39,10766.98
ITEM-006854,ORD-03202,PROD-0150,Mechanical Keyboard Pro,Electronics ,20,1592.88,0.34,21026.02
ITEM-006855,ORD-03202,PROD-0184,Smart Watch Pro,Electronics,12,984.86,1.19,8981.92
ITEM-006856,ORD-03202,PROD-0053,Hair Dryer,Beauty,1,1169.24,0.3,818.47
ITEM-006857,ORD-03911,PROD-0087,Hair Dryer Pro,Beauty,2,957.33,0.09,1742.34
ITEM-006858,ORD-03911,PROD-0165,Energy Drink Pack Pro,Food & Beverage,1,1670.16,0.16,1402.93
ITEM-006859,ORD-03911,PROD-0097,Hot Sauce Bundle Pro,F&B,7,1311.29,0.03,8903.66
ITEM-006860,ORD-03911,PROD-0158,Wall Art Pro,Home & Garden,13,1235.81,0,16065.53
ITEM-006861,ORD-00538,PROD-0133,Financial Freedom Pro,Books,4,1802.74,0.05,6850.41
ITEM-006862,ORD-03243,PROD-0025,Sports Leggings,Apparel,9,"$1,270.62",0.08,10520.73
ITEM-006863,ORD-03243,PROD-0134,Nuts & Seeds Mix Pro,Food & Beverage,19,1261.6,0.05,22771.88
ITEM-006864,ORD-01486,PROD-0121,Analytics Tool Pro,Software,4,2845.63,0.16,9561.32
ITEM-006865,ORD-01486,PROD-0027,Dress Shoes,Apparel,10,632.94,0.05,6012.93
ITEM-006866,ORD-01486,PROD-0063,Marketing Mastery,books,15,2080.85,0.24,23721.69
ITEM-006867,ORD-04019,PROD-0118,Foam Roller Pro,Sports,-10,4306.63,0.01,8527.13
ITEM-006868,ORD-00338,PROD-0130,Storage Ottoman Pro,Home & Garden,14,1867.26,0.15,22220.39
ITEM-006869,ORD-00338,PROD-0110,Design Software Pro,Softwre,2,847.18,0.14,1457.15
ITEM-006870,ORD-01092,PROD-0143,Smoothie Mix Pro,Food & Beverage,16,841.22,0.16,11306
ITEM-006871,ORD-01092,PROD-0147,Monitor 27in Pro,Electronics,11,114.25,0.02,1231.62
ITEM-006872,ORD-01092,PROD-0145,Premium Coffee Beans Pro,Food and Beverage,20,464.46,1.46,6223.76
ITEM-006873,ORD-01092,PROD-0163,Smart Thermostat Pro,Home & Garden,5,820.19,0.14,3526.82
ITEM-006874,ORD-04950,PROD-0101,Yoga Mat Pro,Sports,16,1956.47,0.16,26294.96
ITEM-006875,ORD-04950,PROD-0092,Vitamin C Serum Pro,Beauty,1,$630.20,0.08,579.78
ITEM-006876,ORD-04950,PROD-0122,Video Conferencing Pro,Software,6,2447.65,0.05,13951.61
ITEM-006877,ORD-04950,PROD-0079,Energy Drink Pack,Food & Beverage,8,1871.84,0.3,10482.3
ITEM-006878,ORD-02278,PROD-0032,Air Purifier,Home & Garden,2,2282.93,0.26,3378.74
ITEM-006879,ORD-02278,PROD-0145,Premium Coffee Beans Pro,Food & Beverage,-10,464.46,0.36,"$1,486.27"
ITEM-006880,ORD-04654,PROD-0187,SQL Deep Dive Pro,Books,18,3875.59,0.37,43949.19
ITEM-006881,ORD-04654,PROD-0113,Protein Powder v2,Sports,5,447.28,0.24,1699.66
ITEM-006882,ORD-04654,PROD-0155,CRM Platform Pro,Software,9,509.71,0.08,4220.4
ITEM-006883,ORD-04654,PROD-0094,Growth Hacking Pro,Books,16,"$1,026.12",0.39,10014.93
ITEM-006884,ORD-03240,PROD-0085,Data Analytics Guide Pro,Books,11,861.2,0.02,9283.74
ITEM-006885,ORD-03240,PROD-0116,Email Marketing Tool Pro,Software ,19,$938.94,0.14,15342.28
ITEM-006886,ORD-04721,PROD-0005,Webcam HD,Electronics,4,695.37,0.15,2364.26
ITEM-006887,ORD-02007,PROD-0176,Video Conferencing Pro,Software,8,2262.72,0.15,15386.5
ITEM-006888,ORD-02761,PROD-0113,Protein Powder v2,Sports,17,447.28,0.32,5170.56
ITEM-006889,ORD-02761,PROD-0196,Jump Rope Pro,Sport,1,148.45,0.33,99.46
ITEM-006890,ORD-02761,PROD-0050,Cycling Helmet,Sports,1,1184.49,0.14,1018.66
ITEM-006891,ORD-02761,PROD-0090,Winter Coat Pro,Apparel,5,1531.24,0.14,"$6,584.33"
ITEM-006892,ORD-03018,PROD-0078,Dark Chocolate Box,Food & Beverage,13,538.02,0.14,6015.06
ITEM-006893,ORD-03018,PROD-0086,Running Shoes Pro,Apparel,18,$392.61,0.09,6430.95
ITEM-006894,ORD-00033,PROD-0110,Design Software Pro,Software,2,847.18,0.25,1270.77
ITEM-006895,ORD-00033,PROD-0031,Coffee Maker,HOME & GARDEN,14,1966.81,0.22,21477.57
ITEM-006896,ORD-00033,PROD-0097,Hot Sauce Bundle Pro,Food & Beverage,3,1311.29,0.14,3383.13
ITEM-006897,ORD-01911,PROD-0016,HR Management System,Software,14,1658.34,0.06,21823.75
ITEM-006898,ORD-01911,PROD-0156,Protein Powder v2,Sports,13,335.04,0.12,3832.86
ITEM-006899,ORD-01911,PROD-0069,Growth Hacking,Books,11,910.45,0.16,8412.56
ITEM-006900,ORD-01911,PROD-0045,Foam Roller,Sports,12,3167.91,0.11,33833.28
ITEM-006901,ORD-00169,PROD-0067,Design Thinking,books,5,866.02,0.07,"$4,026.99"
ITEM-006902,ORD-00169,PROD-0009,Laptop Stand,Electronics,16,43.95,0.31,485.21
ITEM-006903,ORD-03596,PROD-0158,Wall Art Pro,Home & Garden,2,1235.81,0.04,2372.76
ITEM-006904,ORD-03596,PROD-0163,Smart Thermostat Pro,Home & Garden,6,820.19,0.35,3198.74
ITEM-006905,ORD-03596,PROD-0129,Baseball Cap Pro,APPAREL,7,1239.92,0.27,6335.99
ITEM-006906,ORD-02321,PROD-0129,Baseball Cap Pro,Apparel,11,1239.92,0.04,13093.56
ITEM-006907,ORD-01224,PROD-0056,Lip Balm Set,Beauty,12,238.66,0.08,"$2,634.81"
ITEM-006908,ORD-01224,PROD-0163,Smart Thermostat Pro,Home & Garden,5,820.19,0.27,2993.69
ITEM-006909,ORD-04857,PROD-0069,Growth Hacking,Books,18,910.45,0.32,11143.91
ITEM-006910,ORD-04857,PROD-0120,Foam Roller Pro,Sports,4,"$3,490.02",0.1,12564.07
ITEM-006911,ORD-04857,PROD-0136,Cycling Helmet Pro,Sports,11,1098.6,0.14,10392.76
ITEM-006912,ORD-04857,PROD-0090,Winter Coat Pro,Apparel,6,1531.24,0.37,5788.09
ITEM-006913,ORD-02677,PROD-0100,Dark Chocolate Box Pro,Food & Beverage,18,594.75,0.37,6744.47
ITEM-006914,ORD-02677,PROD-0193,Bed Sheets Pro,Home & Garden,5,"$1,439.66",0.18,5902.61
ITEM-006915,ORD-02677,PROD-0125,Python for Beginners Pro,Books,19,935.12,0.08,16345.9
ITEM-006916,ORD-04754,PROD-0002,Smart Watch,Electronics,8,1070.87,0.31,5911.2
ITEM-006917,ORD-02286,PROD-0003,Bluetooth Speaker,Electronics,19,117.98,0.06,2107.12
ITEM-006918,ORD-02286,PROD-0112,Nuts & Seeds Mix Pro,Food & Beverage ,15,1330.62,0.37,12574.36
ITEM-006919,ORD-01539,PROD-0040,Storage Ottoman,Home & Garden,19,2043.74,0.27,28346.67
ITEM-006920,ORD-01539,PROD-0036,Cookware Set,Home & Garden,17,265.41,0.2,3609.58
ITEM-006921,ORD-03478,PROD-0143,Smoothie Mix Pro,food & beverage,5,841.22,0.25,3154.58
ITEM-006922,ORD-00795,PROD-0188,CRM Platform Pro,SOFTWARE,20,$504.65,0.14,"$8,679.98"
ITEM-006923,ORD-00795,PROD-0068,Product Management,Books,6,406.78,0.01,2416.27
ITEM-006924,ORD-00795,PROD-0178,Gym Bag Pro,Sports,3,229.12,0.08,632.37
ITEM-006925,ORD-00795,PROD-0171,HR Management System Pro,Software,10,"$1,930.86",0.26,"$14,288.36"
ITEM-006926,ORD-04141,PROD-0009,Laptop Stand,Electronics,20,43.95,0.22,685.62
ITEM-006927,ORD-04141,PROD-0101,Yoga Mat Pro,Sports,16,1956.47,1.18,20660.32
ITEM-006928,ORD-03466,PROD-0180,Sunglasses Pro,Apparel,17,683.34,0.15,9874.26
ITEM-006929,ORD-01729,PROD-0126,Wireless Headphones Pro,electronics,3,425.58,0.11,1136.3
ITEM-006930,ORD-01729,PROD-0151,Bluetooth Speaker Pro,Electronics,3,118.53,0.38,220.47
ITEM-006931,ORD-04765,PROD-0016,HR Management System,Software,13,1658.34,0.09,19618.16
ITEM-006932,ORD-04765,PROD-0072,Protein Bars 12pk,Food & Beverage,7,1658.51,0.03,11261.28
ITEM-006933,ORD-04765,PROD-0131,Design Thinking Pro,Books,12,880.31,0.13,9190.44
ITEM-006934,ORD-04765,PROD-0009,Laptop Stand,Electronics,17,43.95,0.2,597.72
ITEM-006935,ORD-04389,PROD-0177,Jump Rope Pro,Sports,6,135.15,0.04,778.46
ITEM-006936,ORD-04389,PROD-0102,Smart Thermostat Pro,Home & Garden,3,842.5,0.25,1895.62
ITEM-006937,ORD-04389,PROD-0125,Python for Beginners Pro,Books,19,935.12,0.11,15812.88
ITEM-006938,ORD-04389,PROD-0090,Winter Coat Pro,Apparel,3,1531.24,0.24,3491.23
ITEM-006939,ORD-03480,PROD-0165,Energy Drink Pack Pro,Food & Beverage,6,1670.16,0.11,8918.65
ITEM-006940,ORD-03480,PROD-0194,Robot Vacuum Pro,Home & Garden,16,1067.17,0.32,11610.81
ITEM-006941,ORD-03480,PROD-0169,Portable Charger Pro,Electronics,15,410.99,0,6164.85
ITEM-006942,ORD-03480,PROD-0149,Lip Balm Set Pro,Beauty,20,231.82,0.19,3755.48
ITEM-006943,ORD-03805,PROD-0084,SQL Deep Dive Pro,Books,15,3859.71,0.31,39948
ITEM-006944,ORD-03805,PROD-0104,Hot Sauce Bundle Pro,Food & Beverage,7,1314.76,1.24,8375.02
ITEM-006945,ORD-02641,PROD-0066,SQL Deep Dive,Books,11,2840.66,0.13,27185.12
ITEM-006946,ORD-02641,PROD-0104,Hot Sauce Bundle Pro,Food & Beverage,6,1314.76,0.07,7336.36
ITEM-006947,ORD-02641,PROD-0142,Cycling Helmet Pro,Sports,4,1066.85,0.39,2603.11
ITEM-006948,ORD-00231,PROD-0076,Smoothie Mix,Food & Beverage,2,643.37,0.02,1261.01
ITEM-006949,ORD-00231,PROD-0114,Moisturiser SPF50 Pro,Beauty,4,1899.07,0.27,5545.28
ITEM-006950,ORD-01976,PROD-0074,Organic Honey,Food & Beverage,11,"$1,181.07",0.1,11692.59
ITEM-006951,ORD-01976,PROD-0039,Desk Lamp,Home & Garden,18,37.13,0.11,594.82
ITEM-006952,ORD-01976,PROD-0180,Sunglasses Pro,Apparel,10,683.34,0.31,4715.05
ITEM-006953,ORD-04429,PROD-0031,Coffee Maker,Home & Garden,13,1966.81,0.03,24801.47
ITEM-006954,ORD-02346,PROD-0175,Moisturiser SPF50 Pro,Beauty,17,1344.19,0.04,21937.18
ITEM-006955,ORD-03337,PROD-0094,Growth Hacking Pro,Books,11,1026.12,0.39,6885.27
ITEM-006956,ORD-03337,PROD-0013,Analytics Tool,Software,6,2148.49,0.02,12633.12
ITEM-006957,ORD-03486,PROD-0010,Portable Charger,Electronics,20,334.02,0.14,5745.14
ITEM-006958,ORD-00201,PROD-0055,Perfume 50ml,Beauty,20,1469.34,0.32,19983.02
ITEM-006959,ORD-00954,PROD-0191,Garden Hose Pro,Home & Garden,11,338.86,0.38,2311.03
ITEM-006960,ORD-00954,PROD-0178,Gym Bag Pro,Sports,17,229.12,0.35,2531.78
ITEM-006961,ORD-03726,PROD-0110,Design Software Pro,Software,18,847.18,0.1,13724.32
ITEM-006962,ORD-03726,PROD-0119,Baseball Cap Pro,Apparel,19,1471.39,0.22,21806
ITEM-006963,ORD-01075,PROD-0054,Electric Toothbrush,Beauty,1,1315.46,0.27,960.29
ITEM-006964,ORD-01075,PROD-0079,Energy Drink Pack,Food & Beverage,13,1871.84,0.13,21170.51
ITEM-006965,ORD-01205,PROD-0160,AI Fundamentals Pro,Books,14,225,0.2,2520
ITEM-006966,ORD-01205,PROD-0176,Video Conferencing Pro,Software,15,2262.72,0.37,21382.7
ITEM-006967,ORD-01205,PROD-0136,Cycling Helmet Pro,Sports,7,1098.6,0.22,5998.36
ITEM-006968,ORD-01205,PROD-0136,Cycling Helmet Pro,Sports,19,1098.6,0.32,14193.91
ITEM-006969,ORD-00644,PROD-0052,Vitamin C Serum,Beauty,11,726.02,0.02,7826.5
ITEM-006970,ORD-00644,PROD-0154,Dress Shoes Pro,Apparel,5,559.43,0.11,"$2,489.46"
ITEM-006971,ORD-01214,PROD-0103,Analytics Tool Pro,Software,3,2266.75,0.18,5576.21
ITEM-006972,ORD-01214,PROD-0184,Smart Watch Pro,Electronics,6,984.86,0.39,3604.59
ITEM-006973,ORD-01214,PROD-0118,Foam Roller Pro,Sports,10,4306.63,0.27,"$31,438.40"
ITEM-006974,ORD-03924,PROD-0077,Nuts & Seeds Mix,Food & Beverage,17,1002.34,0.26,12609.44
ITEM-006975,ORD-02153,PROD-0092,Vitamin C Serum Pro,Beauty,9,630.2,0.22,4424
ITEM-006976,ORD-02153,PROD-0108,Analytics Tool Pro,Software,14,1922.02,0.17,22333.87
ITEM-006977,ORD-02153,PROD-0121,Analytics Tool Pro,Software,16,2845.63,0.4,27318.05
ITEM-006978,ORD-00502,PROD-0082,Dark Chocolate Box Pro,food & beverage,12,472.75,0.1,5105.7
ITEM-006979,ORD-00502,PROD-0116,Email Marketing Tool Pro,Software,2,938.94,0.1,1690.09
ITEM-006980,ORD-00502,PROD-0016,HR Management System,Software,1,1658.34,0.32,1127.67
ITEM-006981,ORD-00502,PROD-0011,Project Management Suite,software,20,947.94,0.25,"$14,219.10"
ITEM-006982,ORD-02329,PROD-0008,Monitor 27in,Electronics,4,142.16,0.01,562.95
ITEM-006983,ORD-02329,PROD-0001,Wireless Headphones,Electronics,14,438.78,0.27,4484.33
ITEM-006984,ORD-00802,PROD-0073,Green Tea Collection,Food & Beverage,17,482.3,0.06,7707.15
ITEM-006985,ORD-00802,PROD-0137,Air Purifier Pro,Home&Garden,3,2331.88,0.19,5666.47
ITEM-006986,ORD-00802,PROD-0055,Perfume 50ml,Beauty,2,1469.34,0.24,2233.4
ITEM-006987,ORD-00074,PROD-0082,Dark Chocolate Box Pro,Food & Beverage,4,472.75,0.21,1493.89
ITEM-006988,ORD-01950,PROD-0173,Wireless Headphones Pro,Electronics,11,581.83,0.01,6336.13
ITEM-006989,ORD-01950,PROD-0131,Design Thinking Pro,Books,14,880.31,0.37,7764.33
ITEM-006990,ORD-02355,PROD-0022,Casual T-Shirt,Apparel,14,263.25,0.29,"$2,616.70"
ITEM-006991,ORD-02355,PROD-0137,Air Purifier Pro,Home & Garden,7,2331.88,0.08,15017.31
ITEM-006992,ORD-02358,PROD-0184,Smart Watch Pro,Electronics,4,984.86,0.24,2993.97
ITEM-006993,ORD-02358,PROD-0072,Protein Bars 12pk,F&B,6,1658.51,0.22,7761.83
ITEM-006994,ORD-02358,PROD-0169,Portable Charger Pro,Electronics,5,410.99,0.31,1417.92
ITEM-006995,ORD-02358,PROD-0112,Nuts & Seeds Mix Pro,Food & Beverage,10,1330.62,0.21,10511.9
ITEM-006996,ORD-02711,PROD-0149,Lip Balm Set Pro,Beauty,14,231.82,0.07,3018.3
ITEM-006997,ORD-02711,PROD-0051,Moisturiser SPF50,Beuty,15,1404.4,0.37,13271.58
ITEM-006998,ORD-02711,PROD-0005,Webcam HD,Electronics,17,695.37,0.12,10402.74
ITEM-006999,ORD-01599,PROD-0187,SQL Deep Dive Pro,Books,15,3875.59,0.23,44763.06
ITEM-007000,ORD-01226,PROD-0141,Design Thinking Pro,Books,12,1078.56,0.03,12554.44
ITEM-007001,ORD-01226,PROD-0109,Financial Freedom Pro,Books,12,"$1,601.89",0.04,18453.77
ITEM-007002,ORD-00136,PROD-0122,Video Conferencing Pro,SOFTWARE,3,2447.65,0.26,5433.78
ITEM-007003,ORD-04161,PROD-0156,Protein Powder v2,Sports ,17,335.04,0.21,4499.59
ITEM-007004,ORD-04161,PROD-0142,Cycling Helmet Pro,Sports,9,1066.85,0.24,7297.25
ITEM-007005,ORD-04161,PROD-0101,Yoga Mat Pro,Sport,10,1956.47,0.19,15847.41
ITEM-007006,ORD-02303,PROD-0174,Gym Bag Pro,sports,18,335.66,0.22,4712.67
ITEM-007007,ORD-00674,PROD-0062,Python for Beginners,Books,10,997.77,0.29,7084.17
ITEM-007008,ORD-00674,PROD-0129,Baseball Cap Pro,Apparel,4,1239.92,0.4,2975.81
ITEM-007009,ORD-00674,PROD-0106,Cycling Helmet Pro,Sports,8,1257.89,0.38,6239.13
ITEM-007010,ORD-01901,PROD-0047,Gym Bag,Sports,12,247.22,0.29,"$2,106.31"
ITEM-007011,ORD-01901,PROD-0041,Yoga Mat,Sports,11,"$1,505.03",0.2,"$13,244.26"
ITEM-007012,ORD-01901,PROD-0100,Dark Chocolate Box Pro,Food & Beverage,10,594.75,0.36,"$3,806.40"
ITEM-007013,ORD-03068,PROD-0048,Fitness Tracker,Sports,19,1613.68,0.24,23301.54
ITEM-007014,ORD-00131,PROD-0055,Perfume 50ml,Beauty,15,1469.34,0.07,20497.29
ITEM-007015,ORD-03289,PROD-0191,Garden Hose Pro,Home & Garden,2,338.86,0.14,582.84
ITEM-007016,ORD-03289,PROD-0199,Makeup Brush Set Pro,Beauty,2,3414.28,0.34,"$4,506.85"
ITEM-007017,ORD-03289,PROD-0036,Cookware Set,Home & Garden,6,265.41,0.24,1210.27
ITEM-007018,ORD-01732,PROD-0023,Business Jacket,Apparel,15,1140.19,0.37,10774.8
ITEM-007019,ORD-01732,PROD-0015,Email Marketing Tool,Software,16,997.69,0.1,14366.74
ITEM-007020,ORD-01732,PROD-0152,Marketing Mastery Pro,Books,19,"$2,538.42",0.22,37619.38
ITEM-007021,ORD-01732,PROD-0014,Accounting Software,Software,18,435.63,0.05,7449.27
ITEM-007022,ORD-04057,PROD-0022,Casual T-Shirt,Apparel,-5,263.25,0.26,$389.61
ITEM-007023,ORD-04057,PROD-0173,Wireless Headphones Pro,Electronics,17,581.83,0.03,9594.38
ITEM-007024,ORD-04057,PROD-0008,Monitor 27in,Electronics,16,142.16,0,2274.56
ITEM-007025,ORD-04057,PROD-0080,Herbal Tea Set,Food & Beverage,5,1313.91,0.05,6241.07
ITEM-007026,ORD-01087,PROD-0062,Python for Beginners,Books,18,997.77,0.17,14906.68
ITEM-007027,ORD-00229,PROD-0090,Winter Coat Pro,Apparel ,6,1531.24,0.04,8819.94
ITEM-007028,ORD-00229,PROD-0177,Jump Rope Pro,Sports,20,135.15,0.07,2513.79
ITEM-007029,ORD-03712,PROD-0003,Bluetooth Speaker,Electronics,5,117.98,0.33,395.23
ITEM-007030,ORD-03712,PROD-0153,Analytics Tool Pro,Software,16,"$2,914.31",0.16,39168.33
ITEM-007031,ORD-04524,PROD-0069,Growth Hacking,Books ,12,910.45,0.15,9286.59
ITEM-007032,ORD-04524,PROD-0112,Nuts & Seeds Mix Pro,F&B,9,"$1,330.62",0.02,11736.07
ITEM-007033,ORD-04524,PROD-0119,Baseball Cap Pro,Apparel,2,1471.39,0.35,1912.81
ITEM-007034,ORD-04524,PROD-0195,Robot Vacuum Pro,Home & Garden,5,1006.15,0.02,4930.14
ITEM-007035,ORD-03049,PROD-0162,Mechanical Keyboard Pro,Electroncs,2,1226.74,0.08,2257.2
ITEM-007036,ORD-03195,PROD-0005,Webcam HD,Electronics,6,695.37,0.09,3796.72
ITEM-007037,ORD-03195,PROD-0020,Video Conferencing,Software,3,1857.53,0.14,4792.43
ITEM-007038,ORD-03195,PROD-0063,Marketing Mastery,Books,10,2080.85,0.28,14982.12
ITEM-007039,ORD-03195,PROD-0147,Monitor 27in Pro,Electronics,5,114.25,0.23,439.86
ITEM-007040,ORD-00816,PROD-0168,Security Suite Pro,Software,2,1329.27,0.21,2100.25
ITEM-007041,ORD-00816,PROD-0077,Nuts & Seeds Mix,Food & Beverage,18,1002.34,0.21,14253.27
ITEM-007042,ORD-00816,PROD-0197,Tennis Racket Pro,Sport,19,70.96,0.07,1253.86
ITEM-007043,ORD-00442,PROD-0197,Tennis Racket Pro,Sports,14,70.96,0.19,804.69
ITEM-007044,ORD-03654,PROD-0009,Laptop Stand,Electronics,11,43.95,0.36,309.41
ITEM-007045,ORD-03654,PROD-0063,Marketing Mastery,Books,1,2080.85,0.01,2060.04
ITEM-007046,ORD-03654,PROD-0184,Smart Watch Pro,Electronics,6,984.86,0.39,3604.59
ITEM-007047,ORD-02916,PROD-0180,Sunglasses Pro,Apparel,15,683.34,0.16,8610.08
ITEM-007048,ORD-02916,PROD-0048,Fitness Tracker,Sports,20,1613.68,1.4,29046.24
ITEM-007049,ORD-02575,PROD-0133,Financial Freedom Pro,Books,18,1802.74,0.36,20767.56
ITEM-007050,ORD-02575,PROD-0042,Resistance Bands,Sports,3,1478.09,0.31,3059.65
ITEM-007051,ORD-02575,PROD-0170,Vitamin C Serum Pro,Beauty,16,862.09,0.22,10758.88
ITEM-007052,ORD-01669,PROD-0039,Desk Lamp,Home & Garden,17,37.13,0.2,504.97
ITEM-007053,ORD-01669,PROD-0070,AI Fundamentals,Books,1,198.3,0.1,178.47
ITEM-007054,ORD-01669,PROD-0022,Casual T-Shirt,Apparel ,20,263.25,0.09,4791.15
ITEM-007055,ORD-01669,PROD-0141,Design Thinking Pro,Books,11,1078.56,0.13,10321.82
ITEM-007056,ORD-02979,PROD-0107,Dress Shoes Pro,Apparel,19,821.85,0.38,9681.39
ITEM-007057,ORD-02979,PROD-0032,Air Purifier,Home & Garden,1,2282.93,0.38,1415.42
ITEM-007058,ORD-02979,PROD-0198,Vitamin C Serum Pro,Beauty,12,826.67,0.28,7142.43
ITEM-007059,ORD-02979,PROD-0080,Herbal Tea Set,Food & Beverage,9,1313.91,0.18,9696.66
ITEM-007060,ORD-04898,PROD-0073,Green Tea Collection,Food & Beverage,14,482.3,0.18,5536.8
ITEM-007061,ORD-04898,PROD-0039,Desk Lamp,Home and Garden,19,37.13,0.39,430.34
ITEM-007062,ORD-04898,PROD-0001,Wireless Headphones,Electronics,2,438.78,0.04,$842.46
ITEM-007063,ORD-04898,PROD-0143,Smoothie Mix Pro,Food & Beverage,19,841.22,0.3,11188.23
ITEM-007064,ORD-01400,PROD-0082,Dark Chocolate Box Pro,Food & Beverage,4,472.75,0.09,1720.81
ITEM-007065,ORD-01675,PROD-0130,Storage Ottoman Pro,Home & Garden,13,1867.26,0.18,19904.99
ITEM-007066,ORD-01675,PROD-0102,Smart Thermostat Pro,Home & Garden,17,842.5,0.04,13749.6
ITEM-007067,ORD-01675,PROD-0200,Data Analytics Guide Pro,Books,2,672.78,0.28,968.8
ITEM-007068,ORD-03025,PROD-0132,Business Jacket Pro,Apparel,7,1511.13,0.08,9731.68
ITEM-007069,ORD-03025,PROD-0036,Cookware Set,Home & Garden,15,265.41,0.23,3065.49
ITEM-007070,ORD-03025,PROD-0144,Protein Bars 12pk v2,Food & Beverage,2,1597.6,0.21,"$2,524.21"
ITEM-007071,ORD-00732,PROD-0082,Dark Chocolate Box Pro,Food and Beverage,18,472.75,0.05,8084.02
ITEM-007072,ORD-00732,PROD-0020,Video Conferencing,Software ,17,1857.53,0.29,22420.39
ITEM-007073,ORD-00732,PROD-0078,Dark Chocolate Box,Food & Beverage,1,$538.02,0.38,333.57
ITEM-007074,ORD-01159,PROD-0078,Dark Chocolate Box,Food & Beverage,13,538.02,0.27,5105.81
ITEM-007075,ORD-01159,PROD-0021,Running Shoes,Apparel,1,467.63,0.12,411.51
ITEM-007076,ORD-01159,PROD-0143,Smoothie Mix Pro,Food & Beverage ,8,841.22,0.08,6191.38
