order_id,customer_id,order_date,order_status,sales_channel,shipping_cost_USD,discount_pct,region,country
ORD-02680,CUST-0001,2021-01-27,Pending,,24.48,0.28,Latin America,Argentina
ORD-02681,CUST-0033,2024-10-13,Completed,In-Store,$4.45,0.32,Middle East,Qatar
ORD-02682,CUST-0114,2022-04-19,COMPLETED,In-Store,35.06,0.29,Europe,United Kingdom
ORD-02683,CUST-0044,2022-11-19,Completed,In-Store,36.69,0.27,African Region,South Africa
ORD-02684,CUST-0183,2023-06-23,Completed,Phone,0.73,0.32,Latin America,Chile
ORD-02685,CUST-0431,2020-12-01,Completed,Phone,16.81,0.3,APAC,Singapore
ORD-02686,CUST-0134,2022-08-16,Completed,Mobile App,37.19,0.27,north america,United States
ORD-02687,CUST-0019,2022-02-25,Completed,Partner Portal,44.45,0.03,Asia Pacific,India
ORD-02688,CUST-0383,2024-07-30,Cancelled,Phone,2.31,0.09,AFRICA,Ghana
ORD-02689,CUST-0447,2023-01-05,Completed,Website,26.74,0.24,Middle East,UAE
ORD-02690,CUST-0329,05/25/2024,Completed,Marketplace,$14.69,0.34,Latin America,Colombia
ORD-02691,CUST-0291,2022-10-16,Refunded,In-Store,18.72,0.03,Middle East,UAE
ORD-02692,CUST-0275,2020-01-15,Completed,In-Store,16.99,0.22,Africa,South Africa
ORD-02693,CUST-0182,2024-01-30,completed,Phone,16.54,0.03,Latin America,Colombia
ORD-02694,CUST-0120,2024-07-04,Completed,Partner Portal,15.52,0.02,Middle East,Saudi Arabia
ORD-02695,CUST-0212,"June 19, 2021",Completed,In-Store,24.74,0.01,Mid East,Saudi Arabia
ORD-02696,CUST-0088,2024-05-01,Completed,Mobile App,37.33,0.34,North America,Canada
ORD-02697,CUST-0092,2023-06-27,Completed,Phone,$21.32,0.27,Latin America,Brazil
ORD-02698,CUST-0400,2022-01-19,Completed,Website,29.63,0,Asia Pacific,Australia
ORD-02699,CUST-0372,"May 29, 2024",Completed,Mobile App,18.33,0,Latin America,Chile
ORD-02700,CUST-0112,"April 4, 2020",Completed,Website,30.83,0.17,Africa,Kenya
ORD-02701,CUST-0251,2020-09-20,Pending,In-Store,1.77,0.2,North America,Canada
ORD-02702,CUST-0465,2024-08-30,REFUNDED,Phone,$10.07,0.22,Asia Pacific,India
ORD-02703,CUST-0391,2020-01-14,Refunded,Website,21.27,0.21,Asia Pacific,South Korea
ORD-02704,CUST-0478,2020-04-22,Pending,Partner Portal,40.08,0.11,North America,Mexico
ORD-02705,CUST-0342,31 December 2021,Cancelled,Marketplace,0.98,0.13,Africa,South Africa
ORD-02706,CUST-0214,2023-05-11,completed,In-Store,35.74,1.35,Middle East,UAE
ORD-02707,CUST-0220,2024-10-29,Cancelled,Partner Portal,1.27,0.05,North America,United States
ORD-02708,CUST-0123,2020-02-18,Cancelled,Phone,28.18,0.2,Asia Pacific,Singapore
ORD-02709,CUST-0150,2020-03-02,Completed,Website,35.69,0.15,North America,Mexico
ORD-02710,CUST-0303,2023-12-29,Cancelled,Website,36.65,0.06,Middle East,Qatar
ORD-02711,CUST-0183,2022-12-02,Completed,In-Store,9.49,0.21,Latin America,Chile
ORD-02712,CUST-0221,02/29/2020,Completed,Partner Portal,43.5,0.2,Asia Pacific ,Japan
ORD-02713,CUST-0352,2023-01-04,Refunded,Marketplace,36.83,0.01,Europe,France
ORD-02714,CUST-0341,30 September 2024,Completed,In-Store,1.3,0.09,Middle East,UAE
ORD-02715,CUST-0420,2022-06-21,Pending,Partner Portal,29.89,0.04,Europe,France
ORD-02716,CUST-0228,2024-07-01,Completed,Marketplace,6.62,0.04,Europe,Spain
ORD-02717,CUST-0275,7 November 2021,Cancelled,In-Store,21.83,0.33,Africa,South Africa
ORD-02718,CUST-0059,08/21/2023,REFUNDED,Partner Portal,16.29,0.17,N. America,Mexico
ORD-02719,CUST-0336,2022-01-09,Completed,Phone,31.81,0.28,Latin America,Chile
ORD-02720,CUST-0275,2022-11-01,Completed,Mobile App,0.73,0.24,African Region,South Africa
ORD-02721,CUST-0261,21 April 2023,Cancelled,Marketplace,4.37,0.26,African Region,Ghana
ORD-02722,CUST-0037,2020-12-26,Cancelled,,36.79,0.1,North America,Mexico
ORD-02723,CUST-0217,2021-06-15,Refunded,In-Store,0.74,0.26,Middle East,UAE
ORD-02724,CUST-0365,2022-02-17,Refunded,,38.75,0.21,Europe,United Kingdom
ORD-02725,CUST-0397,2 August 2021,Cancelled,Marketplace,$20.98,0.26,Latin America,Argentina
ORD-02726,CUST-0454,2023-12-08,Cancelled,Phone,36.7,0.07,Europe,Germany
ORD-02727,CUST-0383,2022-05-19,Pending,Partner Portal,30.8,0.04,Africa,Ghana
ORD-02728,CUST-0266,2023-12-18,Completed,Phone,0.59,0.21,Asia Pacific,Japan
ORD-02729,CUST-0335,"August 8, 2022",Completed,In-Store,42.9,0.13,Europe,Germany
ORD-02730,CUST-0233,2021-10-21,Completed,Partner Portal,29.25,0.19,Europe,Germany
ORD-02731,CUST-0213,2020-02-15,Pending,Website,$33.59,0.13,Middle East,Qatar
ORD-02732,CUST-0478,2021-07-27,Completed,Partner Portal,30.32,0.1,North America,Mexico
ORD-02733,CUST-0108,2021-11-22,Refunded,Mobile App,37.47,0.11,north america,United States
ORD-02734,CUST-0449,2022-04-14,Completed,,2.54,0,Europe,United Kingdom
ORD-02735,CUST-0448,2024-02-11,Completed,Website,$29.21,0.2,Africa ,South Africa
ORD-02736,CUST-0393,2023-03-07,Refunded,Marketplace,21.65,0.21,Middle East,UAE
ORD-02737,CUST-0142,2020-11-20,Pending,,31.41,0.17,Asia Pacific,Singapore
ORD-02738,CUST-0065,2023-10-24,Completed,In-Store,37.93,0.08,Middle East,UAE
ORD-02739,CUST-0019,2021-12-30,COMPLETED,In-Store,5.67,0.33,Asia Pacific,India
ORD-02740,CUST-0245,2021-09-02,cancelled,Partner Portal,11.85,0.26,Europe,Sweden
ORD-02741,CUST-0100,25/08/2020,Completed,Partner Portal,22.41,0.05,Europe,United Kingdom
ORD-02742,CUST-0321,1 June 2024,Completed,Phone,$11.68,1.4,Europe,United Kingdom
ORD-02743,CUST-0270,"July 11, 2021",COMPLETED,,14.47,0.05,Middle East,Qatar
ORD-02744,CUST-0053,2020-03-20,Completed,,32.31,0.11,Latin America,Argentina
ORD-02745,CUST-0477,2023-08-03,Cancelled,Website,26.66,0.34,Europe ,Germany
ORD-02746,CUST-0459,02/01/2024,Cancelled,In-Store,$36.10,0.32,EUROPE,Spain
ORD-02747,CUST-0012,2021-08-19,Refunded,Phone,$17.14,0.26,Europe,Netherlands
ORD-02748,CUST-0109,31 July 2022,Cancelled,Phone,25.97,0.12,Latin America,Chile
ORD-02749,CUST-0298,2024-09-12,Refunded,Website,35.46,0.05,Africa,South Africa
ORD-02750,CUST-0021,2022-11-16,Completed,Marketplace,38.75,0.05,Asia Pacific,Australia
ORD-02751,CUST-0253,2024-01-20,Completed,Mobile App,37.65,0.18,Africa,Nigeria
ORD-02752,CUST-0152,2020-09-13,Refunded,Mobile App,30.02,0.03,Middle East,Saudi Arabia
ORD-02753,CUST-0283,2024-03-12,Completed,Website,2.13,0.11,Middle East,Saudi Arabia
ORD-02754,CUST-0043,2024-09-11,Refunded,,25.07,0.04,Middle East,UAE
ORD-02755,CUST-0130,2021-11-08,Cancelled,In-Store,5.45,0.27,Middle East,UAE
ORD-02756,CUST-0059,2022-06-28,Pending,Phone,18.93,0.06,North America,Mexico
ORD-02757,CUST-0258,2024-11-29,Pending,In-Store,16.45,0.21,Asia Pacific,Singapore
ORD-02758,CUST-0431,2023-11-10,Cancelled,Marketplace,1.77,0.34,Asia Pacific,Singapore
ORD-02759,CUST-0196,2023-10-10,Completed,,24.48,0.15,Africa,Ghana
ORD-02760,CUST-0105,08/04/2024,Completed,Marketplace,$33.34,0.16,N. America,Canada
ORD-02761,CUST-0150,2020-11-24,Completed,Mobile App,8.8,0.33,North America,Mexico
ORD-02762,CUST-0308,2021-07-31,Cancelled,Website,18.22,0.34,europe,Sweden
ORD-02763,CUST-0152,2021-02-28,Cancelled,Mobile App,2.38,0.02,Middle East,Saudi Arabia
ORD-02764,CUST-0303,2022-07-12,Refunded,Mobile App,6.88,0.09,Middle East,Qatar
ORD-02765,CUST-0031,2023-09-20,Pending,Mobile App,31.24,0.33,North America,Mexico
ORD-02766,CUST-0460,2023-05-31,Refunded,Website,2.85,0.09,Europe,Netherlands
ORD-02767,CUST-0412,2020-01-30,Completed,Marketplace,23.11,1.19,Africa,South Africa
ORD-02768,CUST-0124,2024-02-17,Refunded,Phone,34.79,0.1,Latin America,Argentina
ORD-02769,CUST-0029,15/02/2022,Refunded,,33.81,0.09,Middle East ,Saudi Arabia
ORD-02770,CUST-0218,24/08/2020,Completed,Partner Portal,29.88,0.09,Africa,South Africa
ORD-02771,CUST-0343,2023-01-22,Completed,Mobile App,6.6,0.19,Europe,France
ORD-02772,CUST-0046,2020-11-18,Completed,,$4.33,0.15,Apac,Japan
ORD-02773,CUST-0289,12/13/2020,Completed,Website,21.81,0.32,Europe,Netherlands
ORD-02774,CUST-0049,2021-02-15,Pending,,2.54,0.12,Europe,United Kingdom
ORD-02775,CUST-0478,2024-08-06,Completed,Website,32.54,0.1,North America,Mexico
ORD-02776,CUST-0262,2023-02-20,Completed,Website,10.46,0.14,NA Region,Canada
ORD-02777,CUST-0081,23/01/2021,Completed,Phone,3.01,0.13,North America,Mexico
ORD-02778,CUST-0142,2020-06-08,Completed,Website,5.27,0.27,Asia Pacific,Singapore
ORD-02779,CUST-0105,2021-08-20,Completed,Phone,44.66,0.18,North America,Canada
ORD-02780,CUST-0087,2021-10-17,Completed,Website,12.68,0.1,Asia Pacific,Australia
ORD-02781,CUST-0126,2023-08-27,Pending,Partner Portal,37.33,0.12,Latin America,Argentina
ORD-02782,CUST-0372,2023-11-26,Completed,Marketplace,41.78,0.33,LatAm,Chile
ORD-02783,CUST-0339,29 December 2024,completed,Marketplace,37.08,0.08,Africa,South Africa
ORD-02784,CUST-0200,02/08/2024,Completed,Website,9.69,0.03,North America,United States
ORD-02785,CUST-0272,2022-01-04,Completed,In-Store,$7.29,0.02,Africa,South Africa
ORD-02786,CUST-0479,30/08/2022,Completed,Partner Portal,44.89,0.09,LATAM,Argentina
ORD-02787,CUST-0165,2021-12-21,Completed,Partner Portal,3.39,0.15,Europe,Germany
ORD-02788,CUST-0158,16 August 2021,cancelled,In-Store,31.92,0.13,Middle East,Saudi Arabia
ORD-02789,CUST-0370,04/10/2022,Pending,In-Store,$16.12,0.27,North America,United States
ORD-02790,CUST-0275,2020-06-14,Pending,In-Store,27.24,0.15,Africa,South Africa
ORD-02791,CUST-0165,2021-05-18,Pending,Partner Portal,27.79,0.02,Europe,Germany
ORD-02792,CUST-0261,2023-04-15,Pending,,19.6,0.26,AFRICA,Ghana
ORD-02793,CUST-0369,2020-11-17,Completed,Mobile App,11.18,0.19,middle east,Qatar
ORD-02794,CUST-0029,2022-02-08,Completed,Mobile App,38.42,0.2,Middle East,Saudi Arabia
ORD-02795,CUST-0114,2020-08-22,Cancelled,Partner Portal,9.67,0.26,Europe,United Kingdom
ORD-02796,CUST-0348,2023-03-02,Completed,Partner Portal,0.2,0.24,Middle East,UAE
ORD-02797,CUST-0386,2024-11-18,Refunded,Phone,1.71,0.27,Latin America,Chile
ORD-02798,CUST-0376,19/01/2022,Pending,In-Store,41.06,0,Latin America,Brazil
ORD-02799,CUST-0323,11/10/2021,Pending,Mobile App,19.22,0.26,Europe,Spain
ORD-02800,CUST-0378,2023-03-06,Cancelled,In-Store,35.7,0.04,Middle East,Saudi Arabia
ORD-02801,CUST-0090,2024-10-17,Completed,Partner Portal,14.22,0.24,Asia Pacific,India
ORD-02802,CUST-0175,2021-02-13,PENDING,In-Store,28.63,0.2,Africa,Ghana
ORD-02803,CUST-0026,2024-11-04,Completed,Partner Portal,13.47,0.07,Africa,South Africa
ORD-02804,CUST-0044,2021-05-18,Cancelled,Website,24.43,0,Africa,South Africa
ORD-02805,CUST-0163,2022-05-15,Completed,Marketplace,$40.12,0.06,Asia Pacific,Singapore
ORD-02806,CUST-0295,2022-03-06,Cancelled,Website,38.27,0.08,Europe,France
ORD-02807,CUST-0384,2023-01-17,Cancelled,Partner Portal,0.1,0.21,Middle East,Qatar
ORD-02808,CUST-0263,2020-08-08,Completed,Mobile App,9.39,0.33,Asia Pacific,Singapore
ORD-02809,CUST-0436,18 April 2024,Completed,Marketplace,14.02,1.38,Middle East,Qatar
ORD-02810,CUST-0124,"February 20, 2024",Completed,Marketplace,1.75,0.25,Latin America,Argentina
ORD-02811,CUST-0258,2024-02-21,Completed,Marketplace,10.12,0.04,Asia Pacific,Singapore
ORD-02812,CUST-0313,2021-01-28,Cancelled,,41.97,0.15,AFRICA,Kenya
ORD-02813,CUST-0427,2020-02-24,Refunded,Marketplace,41.77,0.02,Europe,United Kingdom
ORD-02814,CUST-0072,2024-09-11,Refunded,Phone,$13.85,0.34,LatAm,Colombia
ORD-02815,CUST-0214,2021-05-08,Completed,Mobile App,30.61,0.13,Middle East,UAE
ORD-02816,CUST-0169,2023-07-03,Completed,In-Store,26.65,0.23,Asia Pacific,South Korea
ORD-02817,CUST-0103,2021-12-01,Completed,Partner Portal,23.34,0.26,North America,Canada
ORD-02818,CUST-0145,2020-05-23,Pending,Website,$39.48,0.21,Europe,Germany
ORD-02819,CUST-0125,2023-11-04,Pending,In-Store,28.58,0.2,Africa,Ghana
ORD-02820,CUST-0316,"January 7, 2024",Completed,Marketplace,31.21,0.31,Africa,Kenya
ORD-02821,CUST-0215,2020-12-23,Refunded,Website,42.53,0.27,Europe,United Kingdom
ORD-02822,CUST-0308,2024-06-28,COMPLETED,Phone,21.3,0.05,Europe,Sweden
ORD-02823,CUST-0434,2020-11-16,Completed,Marketplace,4.04,0.22,Europe,Sweden
ORD-02824,CUST-0015,2024-06-27,Pending,Marketplace,23.69,0.19,Africa,Nigeria
ORD-02825,CUST-0456,09/14/2020,Cancelled,,44.59,1.19,Europe ,Sweden
ORD-02826,CUST-0191,2022-07-04,Completed,Marketplace,31.65,0.09,North america ,Canada
ORD-02827,CUST-0479,2022-09-16,Pending,Mobile App,$15.39,0.24,Latin America,Argentina
ORD-02828,CUST-0229,2021-09-23,Pending,,3.67,0.26,middle east,Qatar
ORD-02829,CUST-0103,11/03/2024,Refunded,In-Store,41.9,0.09,North America,Canada
ORD-02830,CUST-0379,2023-05-28,Completed,Website,5.42,0.13,Europe,United Kingdom
ORD-02831,CUST-0005,18 March 2022,Completed,Marketplace,39.08,0.09,Africa,South Africa
ORD-02832,CUST-0222,26 October 2022,Completed,Phone,$29.46,0.23,APAC,India
ORD-02833,CUST-0479,2024-02-06,Completed,Partner Portal,39.39,0.34,Latin America,Argentina
ORD-02834,CUST-0092,2023-09-26,Completed,Mobile App,8.99,0.15,Latin America,Brazil
ORD-02835,CUST-0400,2023-01-21,Completed,Partner Portal,6.26,0.35,Asia Pacific,Australia
ORD-02836,CUST-0337,2021-12-21,Completed,Marketplace,31.68,0.19,Middle East,UAE
ORD-02837,CUST-0034,2024-09-08,Pending,Partner Portal,11.97,0.12,ME,UAE
ORD-02838,CUST-0087,2023-06-18,Pending,Partner Portal,13.15,0.12,Asia Pacific,Australia
ORD-02839,CUST-0445,14 November 2021,Cancelled,Marketplace,29.96,0.32,Asia Pacific,India
ORD-02840,CUST-0107,2024-11-05,Pending,Marketplace,34.33,0.18,Middle East,Saudi Arabia
ORD-02841,CUST-0206,2023-04-26,Refunded,Website,43.08,0.21,Europe,Netherlands
ORD-02842,CUST-0416,2020-01-17,Completed,Mobile App,24.99,1.43,Middle East,Saudi Arabia
ORD-02843,CUST-0184,2022-03-30,Completed,In-Store,42.83,0.12,africa,South Africa
ORD-02844,CUST-0078,2020-07-14,Completed,Marketplace,1.02,0.3,Europe,United Kingdom
ORD-02845,CUST-0304,2024-02-11,Pending,Marketplace,15.81,0.26,North America,Mexico
ORD-02846,CUST-0201,08/01/2024,Completed,In-Store,20.06,0.04,Africa,Nigeria
ORD-02847,CUST-0235,2021-03-16,Completed,Phone,4.44,0.05,Middle East,UAE
ORD-02848,CUST-0005,2020-10-05,Refunded,Mobile App,22.97,0.13,Africa,South Africa
ORD-02849,CUST-0136,2024-11-16,Refunded,Phone,23.92,0.16,EUROPE,Sweden
ORD-02850,CUST-0365,2023-11-07,Pending,Website,42.56,0.1,Europe,United Kingdom
ORD-02851,CUST-0019,2023-02-19,REFUNDED,,38.79,0.14,Asia Pacific,India
ORD-02852,CUST-0147,2024-06-24,Refunded,Website,14.49,0.25,Latin America,Brazil
ORD-02853,CUST-0077,2023-04-30,Completed,,14.72,0.28,Asia Pacific,Australia
ORD-02854,CUST-0186,23/01/2024,Cancelled,Marketplace,42.9,0.25,Asia Pacific,Singapore
ORD-02855,CUST-0422,2021-03-18,Completed,Phone,30.42,0.07,North America,Canada
ORD-02856,CUST-0231,10/22/2022,Completed,Mobile App,42.41,0.02,Asia Pacific,India
ORD-02857,CUST-0103,2024-02-16,Completed,Partner Portal,22.53,0.19,North America,Canada
ORD-02858,CUST-0420,"July 30, 2022",completed,Website,3.27,0.23,Europe,France
ORD-02859,CUST-0425,2022-11-23,Completed,Phone,32.79,0.05,North America,Canada
ORD-02860,CUST-0365,2023-08-17,Cancelled,In-Store,6.3,0.07,Europe,United Kingdom
ORD-02861,CUST-0187,"August 6, 2021",Completed,Marketplace,7.49,0.19,N. America,Canada
ORD-02862,CUST-0124,2021-12-31,Cancelled,Website,36.9,0.25,Latin America,Argentina
ORD-02863,CUST-0240,2022-04-19,Completed,Mobile App,31.53,0.12,Europe,United Kingdom
ORD-02864,CUST-0319,2021-08-24,Refunded,Partner Portal,15.94,0.08,Middle East,UAE
ORD-02865,CUST-0100,2022-03-17,Completed,Phone,10.8,0.15,Europe,United Kingdom
ORD-02866,CUST-0275,"May 21, 2021",Completed,Marketplace,7.73,0.23,africa,South Africa
ORD-02867,CUST-0325,2021-05-01,Cancelled,Website,33.9,0.03,Latin America,Chile
ORD-02868,CUST-0464,2022-04-08,Completed,Partner Portal,14.74,0.09,Europe,Netherlands
ORD-02869,CUST-0332,2022-07-29,Refunded,Mobile App,$19.33,0.14,Africa,Nigeria
ORD-02870,CUST-0478,2024-12-22,COMPLETED,Marketplace,22.8,0.07,North America,Mexico
ORD-02871,CUST-0248,2021-02-13,Refunded,Website,14.81,0.21,Europe,Netherlands
ORD-02872,CUST-0130,"September 2, 2022",Completed,Mobile App,11.83,0.3,Middle East,UAE
ORD-02873,CUST-0239,2020-12-14,Completed,Website,26.16,0.21,Africa,Kenya
ORD-02874,CUST-0229,2020-09-10,Pending,Phone,$41.68,0.33,Middle East,Qatar
ORD-02875,CUST-0453,2024-11-20,Completed,In-Store,3.23,0.29,Latin America,Argentina
ORD-02876,CUST-0018,2022-08-19,Cancelled,Partner Portal,30.2,0.21,Africa ,Ghana
ORD-02877,CUST-0294,2021-10-26,Cancelled,Website,22.19,0.32,Africa,Nigeria
ORD-02878,CUST-0090,2020-08-06,Completed,Marketplace,6.97,0.03,Asia Pacific,India
ORD-02879,CUST-0103,28/01/2022,Completed,Phone,39.04,0.32,North America,Canada
ORD-02880,CUST-0422,12 November 2023,Refunded,Phone,23.19,0.32,North America,Canada
ORD-02881,CUST-0143,2022-10-26,pending,Website,16.15,0.09,Europe,Spain
ORD-02882,CUST-0121,2020-11-30,Cancelled,Mobile App,32.57,0.06,Europe,Germany
ORD-02883,CUST-0089,2020-11-08,Completed,Partner Portal,36.36,0.19,europe,Sweden
ORD-02884,CUST-0010,2022-01-27,Completed,In-Store,36.97,0.21,Latin America,Chile
ORD-02885,CUST-0308,"June 8, 2023",Cancelled,In-Store,0.45,0.04,Europe,Sweden
ORD-02886,CUST-0177,2021-07-19,Refunded,Partner Portal,22.87,0.07,Asia-Pacific,India
ORD-02887,CUST-0317,07/04/2023,Pending,Website,7.4,0.32,ME,Qatar
ORD-02888,CUST-0262,2021-02-20,Completed,Marketplace,5.71,0.29,North America,Canada
ORD-02889,CUST-0467,2022-05-21,Pending,In-Store,37.71,0.27,Middle East,Qatar
ORD-02890,CUST-0150,2023-07-29,Refunded,In-Store,$42.60,0.15,north america,Mexico
ORD-02891,CUST-0339,20 February 2023,Cancelled,Website,44.5,1.32,Africa,South Africa
ORD-02892,CUST-0085,2021-01-16,Completed,Phone,22.86,0.34,Middle East,UAE
ORD-02893,CUST-0048,2021-05-05,Cancelled,In-Store,22.91,0.29,North America,Canada
ORD-02894,CUST-0256,"February 19, 2024",Completed,Marketplace,21.68,0.25,Europe,Netherlands
ORD-02895,CUST-0215,2023-06-06,Completed,In-Store,28.76,0.28,Europe,United Kingdom
ORD-02896,CUST-0107,2021-12-06,Completed,In-Store,34.19,0.24,Middle East,Saudi Arabia
ORD-02897,CUST-0264,2023-08-21,Completed,Marketplace,$10.50,0.26,Europe,United Kingdom
ORD-02898,CUST-0011,2024-12-21,Completed,Mobile App,12.35,0.2,N. America,Canada
ORD-02899,CUST-0161,2021-08-09,Cancelled,Phone,2.76,0.24,North America,Mexico
ORD-02900,CUST-0137,18 January 2023,Pending,,25.8,0.07,Latin America,Colombia
ORD-02901,CUST-0027,2023-04-01,Completed,Phone,44.42,0.17,Africa,South Africa
ORD-02902,CUST-0119,2023-11-20,Completed,Mobile App,3.3,0.11,N. America,Canada
ORD-02903,CUST-0080,2020-07-16,Pending,Phone,34.96,0.1,European Region,United Kingdom
ORD-02904,CUST-0416,2024-11-24,Cancelled,Marketplace,7.94,0.32,Middle East,Saudi Arabia
ORD-02905,CUST-0418,2021-11-17,Pending,Phone,18.36,0.06,Asia Pacific,Singapore
ORD-02906,CUST-0378,"June 7, 2022",Cancelled,Marketplace,41.32,0.1,Middle East,Saudi Arabia
ORD-02907,CUST-0185,17/10/2024,Refunded,Website,28.86,0.04,Europe,Netherlands
ORD-02908,CUST-0144,2022-02-20,Refunded,Partner Portal,25.55,0.14,Asia Pacific,Japan
ORD-02909,CUST-0248,2022-02-02,Completed,Marketplace,$0.36,0.07,Europe ,Netherlands
ORD-02910,CUST-0087,2021-06-23,Completed,Phone,$5.60,0.22,Asia Pacific,Australia
ORD-02911,CUST-0226,2024-05-12,Completed,Website,2.41,0.3,Africa,Nigeria
ORD-02912,CUST-0068,2022-10-24,Completed,Mobile App,$15.35,0.21,Europe,Sweden
ORD-02913,CUST-0157,2021-05-02,Pending,Website,24.58,0.29,Latam,Chile
ORD-02914,CUST-0057,2023-01-15,Refunded,,16.74,0.03,African Region,Ghana
ORD-02915,CUST-0441,2024-06-21,Pending,Marketplace,10.67,0.19,LATAM,Argentina
ORD-02916,CUST-0118,31/10/2024,Refunded,In-Store,$3.91,0.13,Latin America,Brazil
ORD-02917,CUST-0241,03/06/2021,COMPLETED,,$25.89,0.3,Europe,Germany
ORD-02918,CUST-0088,"May 7, 2022",Completed,Partner Portal,34.9,0.3,North America,Canada
ORD-02919,CUST-0149,2024-11-27,Refunded,Mobile App,24.21,0.01,Europe,Germany
ORD-02920,CUST-0336,2021-09-10,Pending,Marketplace,31.77,0.13,Latin America,Chile
ORD-02921,CUST-0332,2020-04-04,Refunded,In-Store,35.77,0.06,Africa,Nigeria
ORD-02922,CUST-0019,2023-11-18,Completed,Partner Portal,$24.80,0.1,Asia Pacific,India
ORD-02923,CUST-0001,2020-01-12,Completed,Mobile App,13.42,0.3,Latin America,Argentina
ORD-02924,CUST-0106,2021-08-07,Completed,Phone,6.39,0.31,Latin America,Chile
ORD-02925,CUST-0324,2023-05-20,Completed,In-Store,41.91,0.01,europe,United Kingdom
ORD-02926,CUST-0431,29/03/2022,Completed,In-Store,43.38,0.32,Asia Pacific,Singapore
ORD-02927,CUST-0366,2020-01-13,Cancelled,In-Store,11.92,0.2,Europe,Spain
ORD-02928,CUST-0212,2020-02-26,Pending,Partner Portal,4.23,0.14,Middle East,Saudi Arabia
ORD-02929,CUST-0229,2024-01-15,Pending,Website,1.53,0.15,Middle East,Qatar
ORD-02930,CUST-0222,2024-03-07,refunded,Website,30.6,0.15,Apac,India
ORD-02931,CUST-0308,2023-11-21,Pending,Partner Portal,44.78,0.04,Europe,Sweden
ORD-02932,CUST-0230,2021-02-18,Completed,Website,21.22,0.14,Latin America,Colombia
ORD-02933,CUST-0201,2024-01-13,Refunded,Phone,0.51,0.19,Africa,Nigeria
ORD-02934,CUST-0176,2021-05-16,Completed,Partner Portal,11.32,0.09,Europe,Spain
ORD-02935,CUST-0130,2021-08-24,Pending,In-Store,37.19,0.19,Middle East,UAE
ORD-02936,CUST-0425,13 October 2021,Completed,In-Store,15.4,0.05,North America,Canada
ORD-02937,CUST-0409,2024-11-10,Pending,Partner Portal,11.01,0.05,North America,United States
ORD-02938,CUST-0017,2024-07-31,Cancelled,Website,37.46,0.15,Middle East,Saudi Arabia
ORD-02939,CUST-0027,2020-10-14,Cancelled,Marketplace,6.92,0.35,Africa,South Africa
ORD-02940,CUST-0084,2024-09-05,Cancelled,Partner Portal,5.98,0.25,North America,United States
ORD-02941,CUST-0108,2021-04-27,Completed,In-Store,31.94,0.23,North America,United States
