item_id,order_id,product_id,product_name,category,quantity,quantity_flag,unit_price_USD,discount_pct,discount_pct_flag,line_total_USD
ITEM-007386,ORD-00613,PROD-0043,Protein Powder,Sports,11,Valid entry,345.71,5,Acceptable,NULL
ITEM-007387,ORD-00268,PROD-0097,Hot Sauce Bundle Pro,Food and Beverage,3,Valid entry,NULL,10,Acceptable,3540.48
ITEM-007388,ORD-02338,PROD-0083,Lip Balm Set Pro,Beauty,17,Valid entry,310.69,13,Acceptable,4595.11
ITEM-007389,ORD-02338,PROD-0148,Wall Art Pro,Home and Garden,4,Valid entry,1318.36,25,Acceptable,3955.08
ITEM-007390,ORD-04540,PROD-0015,Email Marketing Tool,Software,9,Valid entry,997.69,26,Acceptable,6644.62
ITEM-007391,ORD-04540,PROD-0164,Jump Rope Pro,Sports,9,Valid entry,131.56,4,Acceptable,1136.68
ITEM-007392,ORD-04540,PROD-0047,Gym Bag,Sports,20,Valid entry,247.22,37,Acceptable,3114.97
ITEM-007393,ORD-00457,PROD-0148,Wall Art Pro,Home and Garden,10,Valid entry,1318.36,12,Acceptable,11601.57
ITEM-007394,ORD-00457,PROD-0010,Portable Charger,Electronics,17,Valid entry,334.02,3,Acceptable,5507.99
ITEM-007395,ORD-00457,PROD-0036,Cookware Set,Home and Garden,2,Valid entry,265.41,30,Acceptable,371.57
ITEM-007396,ORD-01127,PROD-0022,Casual T-Shirt,Apparel,18,Valid entry,263.25,6,Acceptable,NULL
ITEM-007397,ORD-01127,PROD-0142,Cycling Helmet Pro,Sports,11,Valid entry,1066.85,24,Acceptable,8918.87
ITEM-007398,ORD-01127,PROD-0075,Hot Sauce Bundle,Food and Beverage,10,Valid entry,NULL,4,Acceptable,10104.19
ITEM-007399,ORD-01127,PROD-0015,Email Marketing Tool,SOFTWARE,11,Valid entry,997.69,21,Acceptable,8669.93
ITEM-007400,ORD-01237,PROD-0048,Fitness Tracker,Sports,7,Valid entry,1613.68,8,Acceptable,10392.10
ITEM-007401,ORD-01237,PROD-0146,Design Software Pro,Software,-4,Entry Error - Review,723.98,16,Acceptable,12162.86
ITEM-007402,ORD-01237,PROD-0118,Foam Roller Pro,Sports,20,Valid entry,4306.63,36,Acceptable,NULL
ITEM-007403,ORD-01310,PROD-0168,Security Suite Pro,software,16,Valid entry,1329.27,20,Acceptable,NULL
ITEM-007404,ORD-01310,PROD-0182,Coffee Maker Pro,Home and Garden,10,Valid entry,1789.99,32,Acceptable,12171.93
ITEM-007405,ORD-04652,PROD-0144,Protein Bars 12pk v2,Food and Beverage,11,Valid entry,1597.60,9,Acceptable,15991.98
ITEM-007406,ORD-04652,PROD-0069,Growth Hacking,Books,6,Valid entry,910.45,20,Acceptable,4370.16
ITEM-007407,ORD-01645,PROD-0112,Nuts & Seeds Mix Pro,Food and Beverage,16,Valid entry,1330.62,34,Acceptable,14051.35
ITEM-007408,ORD-01645,PROD-0155,CRM Platform Pro,Software,6,Valid entry,509.71,22,Acceptable,NULL
ITEM-007409,ORD-01645,PROD-0156,Protein Powder v2,Sports,11,Valid entry,335.04,32,Acceptable,2506.10
ITEM-007410,ORD-04569,PROD-0108,Analytics Tool Pro,Software,5,Valid entry,1922.02,39,Acceptable,5862.16
ITEM-007411,ORD-04569,PROD-0034,Smart Thermostat,Home and Garden,1,Valid entry,669.46,14,Acceptable,575.74
ITEM-007412,ORD-04060,PROD-0182,Coffee Maker Pro,Home and Garden,20,Valid entry,1789.99,5,Acceptable,34009.81
ITEM-007413,ORD-03547,PROD-0066,SQL Deep Dive,Books,1,Valid entry,2840.66,139,Review Recommended,1846.43
ITEM-007414,ORD-03547,PROD-0043,Protein Powder,Sports,8,Valid entry,345.71,38,Acceptable,1714.72
ITEM-007415,ORD-03505,PROD-0194,Robot Vacuum Pro,Home and Garden,1,Valid entry,NULL,23,Acceptable,821.72
ITEM-007416,ORD-03505,PROD-0070,AI Fundamentals,Books,9,Valid entry,198.30,39,Acceptable,1088.67
ITEM-007417,ORD-04269,PROD-0014,Accounting Software,Software,9,Valid entry,435.63,1,Acceptable,3881.46
ITEM-007418,ORD-04269,PROD-0186,Security Suite Pro,Software,16,Valid entry,2016.16,18,Acceptable,NULL
ITEM-007419,ORD-04269,PROD-0115,Smart Thermostat Pro,Home and Garden,15,Valid entry,618.21,9,Acceptable,NULL
ITEM-007420,ORD-03945,PROD-0042,Resistance Bands,Sports,7,Valid entry,NULL,20,Acceptable,8277.30
ITEM-007421,ORD-03273,PROD-0019,Security Suite,Software,16,Valid entry,1657.49,29,Acceptable,18829.09
ITEM-007422,ORD-03273,PROD-0065,Financial Freedom,Books,3,Valid entry,1469.98,5,Acceptable,4189.44
ITEM-007423,ORD-03273,PROD-0017,Design Software,Software,11,Valid entry,819.73,25,Acceptable,6762.77
ITEM-007424,ORD-01100,PROD-0033,Robot Vacuum,Home and Garden,16,Valid entry,1014.56,24,Acceptable,12337.05
ITEM-007425,ORD-02288,PROD-0018,Cloud Storage,Software,1,Valid entry,NULL,27,Acceptable,1074.06
ITEM-007426,ORD-03571,PROD-0090,Winter Coat Pro,Apparel,10,Valid entry,1531.24,39,Acceptable,NULL
ITEM-007427,ORD-03571,PROD-0149,Lip Balm Set Pro,Beauty,9,Valid entry,231.82,12,Acceptable,1836.01
ITEM-007428,ORD-03571,PROD-0026,Polo Shirt,Apparel,6,Valid entry,247.26,21,Acceptable,1172.01
ITEM-007429,ORD-03571,PROD-0004,USB-C Hub,Electronics,8,Valid entry,2263.48,139,Review Recommended,15934.90
ITEM-007430,ORD-03080,PROD-0111,Product Management v2,Books,2,Valid entry,327.73,29,Acceptable,465.38
ITEM-007431,ORD-03080,PROD-0138,Perfume 50ml Pro,Beauty,18,Valid entry,1325.71,20,Acceptable,NULL
ITEM-007432,ORD-03080,PROD-0093,Financial Freedom Pro,Books,9,Valid entry,NULL,31,Acceptable,8433.49
ITEM-007433,ORD-03080,PROD-0153,Analytics Tool Pro,Software,3,Valid entry,2914.31,15,Acceptable,NULL
ITEM-007434,ORD-01528,PROD-0013,Analytics Tool,Software,18,Valid entry,2148.49,26,Acceptable,NULL
ITEM-007435,ORD-04566,PROD-0126,Wireless Headphones Pro,Electronics,8,Valid entry,425.58,27,Acceptable,2485.39
ITEM-007436,ORD-04566,PROD-0053,Hair Dryer,Beauty,3,Valid entry,1169.24,14,Acceptable,3016.64
ITEM-007437,ORD-04566,PROD-0167,Makeup Brush Set Pro,Beauty,1,Valid entry,2625.63,15,Acceptable,2231.79
ITEM-007438,ORD-02987,PROD-0117,Running Shoes Pro,Apparel,8,Valid entry,493.75,16,Acceptable,3318.00
ITEM-007439,ORD-01173,PROD-0197,Tennis Racket Pro,Sports,2,Valid entry,70.96,17,Acceptable,117.79
ITEM-007440,ORD-01173,PROD-0020,Video Conferencing,Software,10,Valid entry,1857.53,22,Acceptable,14488.73
ITEM-007441,ORD-01173,PROD-0004,USB-C Hub,Electronics,8,Valid entry,2263.48,22,Acceptable,14124.12
ITEM-007442,ORD-01173,PROD-0185,Green Tea Collection Pro,Food and Beverage,10,Valid entry,653.88,13,Acceptable,5688.76
ITEM-007443,ORD-01279,PROD-0073,Green Tea Collection,Food and Beverage,3,Valid entry,482.30,28,Acceptable,1041.77
ITEM-007444,ORD-01279,PROD-0175,Moisturiser SPF50 Pro,Beauty,7,Valid entry,1344.19,21,Acceptable,7433.37
ITEM-007445,ORD-01279,PROD-0105,Sunglasses Pro,Apparel,16,Valid entry,814.10,36,Acceptable,8336.38
ITEM-007446,ORD-01275,PROD-0147,Monitor 27in Pro,Electronics,14,Valid entry,114.25,33,Acceptable,1071.66
ITEM-007447,ORD-01275,PROD-0170,Vitamin C Serum Pro,Beauty,13,Valid entry,862.09,39,Acceptable,6836.37
ITEM-007448,ORD-01275,PROD-0127,Desk Lamp Pro,Home and Garden,14,Valid entry,50.58,12,Acceptable,623.15
ITEM-007449,ORD-01275,PROD-0065,Financial Freedom,Books,20,Valid entry,1469.98,23,Acceptable,22637.69
ITEM-007450,ORD-03613,PROD-0146,Design Software Pro,Software,12,Valid entry,723.98,25,Acceptable,6515.82
ITEM-007451,ORD-02072,PROD-0026,Polo Shirt,Apparel,11,Valid entry,247.26,29,Acceptable,1931.10
ITEM-007452,ORD-02072,PROD-0025,Sports Leggings,Apparel,18,Valid entry,1270.62,32,Acceptable,15552.39
ITEM-007453,ORD-00594,PROD-0148,Wall Art Pro,Home and Garden,4,Valid entry,1318.36,39,Acceptable,3216.80
ITEM-007454,ORD-00594,PROD-0142,Cycling Helmet Pro,Sports,10,Valid entry,1066.85,15,Acceptable,NULL
ITEM-007455,ORD-00876,PROD-0179,Growth Hacking Pro,Books,6,Valid entry,1274.57,27,Acceptable,5582.62
ITEM-007456,ORD-01833,PROD-0177,Jump Rope Pro,Sports,13,Valid entry,135.15,23,Acceptable,1352.85
ITEM-007457,ORD-04181,PROD-0074,Organic Honey,Food and Beverage,12,Valid entry,1181.07,33,Acceptable,9495.80
ITEM-007458,ORD-01210,PROD-0045,Foam Roller,Sports,20,Valid entry,3167.91,3,Acceptable,61457.45
ITEM-007459,ORD-02433,PROD-0192,Nail Polish Set Pro,Beauty,15,Valid entry,469.83,10,Acceptable,6342.70
ITEM-007460,ORD-01320,PROD-0167,Makeup Brush Set Pro,Beauty,17,Valid entry,2625.63,16,Acceptable,37494.00
ITEM-007461,ORD-01320,PROD-0059,Shampoo & Conditioner,Beauty,11,Valid entry,1389.29,39,Acceptable,9322.14
ITEM-007462,ORD-01320,PROD-0007,Gaming Mouse,Electronics,11,Valid entry,NULL,17,Acceptable,12980.21
ITEM-007463,ORD-04169,PROD-0019,Security Suite,Software,2,Valid entry,1657.49,9,Acceptable,3016.63
ITEM-007464,ORD-04169,PROD-0169,Portable Charger Pro,Electronics,20,Valid entry,410.99,19,Acceptable,6658.04
ITEM-007465,ORD-02268,PROD-0129,Baseball Cap Pro,Apparel,12,Valid entry,1239.92,35,Acceptable,9671.38
ITEM-007466,ORD-02268,PROD-0189,Coffee Maker Pro,Home and Garden,2,Valid entry,2619.56,14,Acceptable,4505.64
ITEM-007467,ORD-01306,PROD-0053,Hair Dryer,Beauty,5,Valid entry,NULL,27,Acceptable,4267.73
ITEM-007468,ORD-01616,PROD-0079,Energy Drink Pack,Food and Beverage,5,Valid entry,1871.84,7,Acceptable,8704.06
ITEM-007469,ORD-01616,PROD-0070,AI Fundamentals,Books,20,Valid entry,198.30,22,Acceptable,3093.48
ITEM-007470,ORD-01616,PROD-0040,Storage Ottoman,Home and Garden,10,Valid entry,2043.74,12,Acceptable,17984.91
ITEM-007471,ORD-01016,PROD-0104,Hot Sauce Bundle Pro,Food and Beverage,6,Valid entry,1314.76,8,Acceptable,7257.48
ITEM-007472,ORD-01016,PROD-0083,Lip Balm Set Pro,Beauty,20,Valid entry,310.69,37,Acceptable,3914.69
ITEM-007473,ORD-01016,PROD-0117,Running Shoes Pro,Apparel,13,Valid entry,493.75,3,Acceptable,6226.19
ITEM-007474,ORD-01016,PROD-0064,Leadership Principles,Books,7,Valid entry,806.00,1,Acceptable,5585.58
ITEM-007475,ORD-01645,PROD-0152,Marketing Mastery Pro,Books,-7,Entry Error - Review,2538.42,6,Acceptable,11930.57
ITEM-007476,ORD-01645,PROD-0015,Email Marketing Tool,Software,11,Valid entry,997.69,1,Acceptable,10864.84
ITEM-007477,ORD-01645,PROD-0122,Video Conferencing Pro,Software,3,Valid entry,2447.65,15,Acceptable,6241.51
ITEM-007478,ORD-02617,PROD-0196,Jump Rope Pro,Sports,15,Valid entry,148.45,36,Acceptable,1425.12
ITEM-007479,ORD-02617,PROD-0065,Financial Freedom,Books,2,Valid entry,1469.98,2,Acceptable,2881.16
ITEM-007480,ORD-03775,PROD-0026,Polo Shirt,Apparel,1,Valid entry,247.26,14,Acceptable,212.64
ITEM-007481,ORD-03775,PROD-0016,HR Management System,Software,12,Valid entry,1658.34,28,Acceptable,NULL
ITEM-007482,ORD-03775,PROD-0054,Electric Toothbrush,Beauty,8,Valid entry,1315.46,38,Acceptable,6524.68
ITEM-007483,ORD-01433,PROD-0113,Protein Powder v2,Sports,20,Valid entry,447.28,0,Acceptable,8945.60
ITEM-007484,ORD-01021,PROD-0015,Email Marketing Tool,Software,-10,Entry Error - Review,997.69,135,Review Recommended,1536.44
ITEM-007485,ORD-01021,PROD-0181,Cloud Storage Pro,Software,4,Valid entry,1691.68,37,Acceptable,NULL
ITEM-007486,ORD-01021,PROD-0191,Garden Hose Pro,Home and Garden,19,Valid entry,338.86,7,Acceptable,5987.66
ITEM-007487,ORD-01021,PROD-0117,Running Shoes Pro,Apparel,3,Valid entry,493.75,5,Acceptable,1407.19
ITEM-007488,ORD-00808,PROD-0132,Business Jacket Pro,apparel,1,Valid entry,1511.13,2,Acceptable,1480.91
ITEM-007489,ORD-00808,PROD-0110,Design Software Pro,Software,18,Valid entry,847.18,23,Acceptable,11741.91
ITEM-007490,ORD-00808,PROD-0047,Gym Bag,Sports,9,Valid entry,247.22,17,Acceptable,1846.73
ITEM-007491,ORD-00808,PROD-0100,Dark Chocolate Box Pro,Food and Beverage,11,Valid entry,594.75,6,Acceptable,6149.71
ITEM-007492,ORD-03632,PROD-0106,Cycling Helmet Pro,Sports,16,Valid entry,1257.89,5,Acceptable,19119.93
ITEM-007493,ORD-02166,PROD-0024,Winter Coat,APPAREL,9,Valid entry,1531.64,11,Acceptable,12268.44
ITEM-007494,ORD-02166,PROD-0144,Protein Bars 12pk v2,Food and Beverage,13,Valid entry,1597.60,9,Acceptable,18899.61
ITEM-007495,ORD-02166,PROD-0140,Bed Sheets Pro,Home and Garden,-9,Entry Error - Review,1071.89,32,Acceptable,9475.51
ITEM-007496,ORD-01825,PROD-0067,Design Thinking,Books,14,Valid entry,866.02,16,Acceptable,10184.40
ITEM-007497,ORD-01825,PROD-0151,Bluetooth Speaker Pro,Electronics,15,Valid entry,118.53,11,Acceptable,1582.38
ITEM-007498,ORD-00134,PROD-0038,Wall Art,Home and Garden,3,Valid entry,1162.29,2,Acceptable,3417.13
ITEM-007499,ORD-03425,PROD-0101,Yoga Mat Pro,Sports,4,Valid entry,1956.47,17,Acceptable,6495.48
ITEM-007500,ORD-02480,PROD-0072,Protein Bars 12pk,Food and Beverage,20,Valid entry,1658.51,19,Acceptable,26867.86
ITEM-007501,ORD-02480,PROD-0153,Analytics Tool Pro,Software,9,Valid entry,2914.31,38,Acceptable,16261.85
ITEM-007502,ORD-03106,PROD-0103,Analytics Tool Pro,Software,4,Valid entry,2266.75,37,Acceptable,5712.21
ITEM-007503,ORD-03106,PROD-0001,Wireless Headphones,Electronics,4,Valid entry,438.78,29,Acceptable,1246.14
ITEM-007504,ORD-03106,PROD-0183,Mechanical Keyboard Pro,Electronics,18,Valid entry,1366.91,15,Acceptable,20913.72
ITEM-007505,ORD-02026,PROD-0025,Sports Leggings,Apparel,9,Valid entry,1270.62,22,Acceptable,8919.75
ITEM-007506,ORD-02026,PROD-0077,Nuts & Seeds Mix,Food and Beverage,5,Valid entry,1002.34,30,Acceptable,3508.19
ITEM-007507,ORD-04274,PROD-0167,Makeup Brush Set Pro,Beauty,4,Valid entry,2625.63,145,Review Recommended,10397.49
ITEM-007508,ORD-04274,PROD-0066,SQL Deep Dive,Books,13,Valid entry,2840.66,11,Acceptable,32866.44
ITEM-007509,ORD-02377,PROD-0054,Electric Toothbrush,Beauty,10,Valid entry,1315.46,12,Acceptable,11576.05
ITEM-007510,ORD-02377,PROD-0081,Webcam HD Pro,Electronics,7,Valid entry,846.49,17,Acceptable,NULL
ITEM-007511,ORD-02377,PROD-0015,Email Marketing Tool,Software,10,Valid entry,997.69,3,Acceptable,NULL
ITEM-007512,ORD-02377,PROD-0006,Mechanical Keyboard,Electronics,4,Valid entry,NULL,10,Acceptable,NULL
ITEM-007513,ORD-00267,PROD-0152,Marketing Mastery Pro,Books,7,Valid entry,2538.42,4,Acceptable,17058.18
ITEM-007514,ORD-00267,PROD-0124,Growth Hacking Pro,Books,4,Valid entry,855.22,4,Acceptable,3284.04
ITEM-007515,ORD-00267,PROD-0059,Shampoo & Conditioner,Beauty,5,Valid entry,1389.29,15,Acceptable,5904.48
ITEM-007516,ORD-00267,PROD-0005,Webcam HD,Electronics,14,Valid entry,695.37,29,Acceptable,6911.98
ITEM-007517,ORD-02243,PROD-0021,Running Shoes,Apparel,6,Valid entry,467.63,21,Acceptable,2216.57
ITEM-007518,ORD-02243,PROD-0135,Bed Sheets Pro,Home and Garden,7,Valid entry,1103.72,18,Acceptable,6335.35
ITEM-007519,ORD-02243,PROD-0024,Winter Coat,Apparel,11,Valid entry,1531.64,21,Acceptable,13309.95
ITEM-007520,ORD-00382,PROD-0037,Bed Sheets,Home and Garden,10,Valid entry,1097.50,28,Acceptable,NULL
ITEM-007521,ORD-00271,PROD-0020,Video Conferencing,Software,20,Valid entry,1857.53,39,Acceptable,22661.87
ITEM-007522,ORD-03635,PROD-0135,Bed Sheets Pro,Home and Garden,11,Valid entry,1103.72,26,Acceptable,8984.28
ITEM-007523,ORD-03635,PROD-0185,Green Tea Collection Pro,Food and Beverage,15,Valid entry,653.88,29,Acceptable,NULL
ITEM-007524,ORD-03635,PROD-0039,Desk Lamp,Home and Garden,8,Valid entry,37.13,14,Acceptable,255.45
ITEM-007525,ORD-04979,PROD-0058,Nail Polish Set,Beauty,19,Valid entry,372.61,11,Acceptable,6300.84
ITEM-007526,ORD-04979,PROD-0017,Design Software,Software,17,Valid entry,819.73,10,Acceptable,12541.87
ITEM-007527,ORD-04244,PROD-0182,Coffee Maker Pro,Home and Garden,20,Valid entry,1789.99,5,Acceptable,34009.81
ITEM-007528,ORD-04244,PROD-0173,Wireless Headphones Pro,Electronics,1,Valid entry,581.83,1,Acceptable,576.01
ITEM-007529,ORD-03818,PROD-0051,Moisturiser SPF50,Beauty,9,Valid entry,1404.40,40,Acceptable,7583.76
ITEM-007530,ORD-03818,PROD-0103,Analytics Tool Pro,Software,16,Valid entry,2266.75,23,Acceptable,27926.36
ITEM-007531,ORD-02497,PROD-0140,Bed Sheets Pro,Home and Garden,13,Valid entry,1071.89,30,Acceptable,9754.20
ITEM-007532,ORD-02497,PROD-0160,AI Fundamentals Pro,Books,19,Valid entry,225.00,38,Acceptable,2650.50
ITEM-007533,ORD-02497,PROD-0160,AI Fundamentals Pro,Books,14,Valid entry,225.00,11,Acceptable,2803.50
ITEM-007534,ORD-02497,PROD-0027,Dress Shoes,Apparel,14,Valid entry,632.94,22,Acceptable,6911.70
ITEM-007535,ORD-00923,PROD-0100,Dark Chocolate Box Pro,F&B,13,Valid entry,594.75,19,Acceptable,6262.72
ITEM-007536,ORD-00923,PROD-0035,Garden Hose,Home and Garden,10,Valid entry,249.63,1,Acceptable,2471.34
ITEM-007537,ORD-00923,PROD-0076,Smoothie Mix,Food and Beverage,12,Valid entry,643.37,12,Acceptable,NULL
ITEM-007538,ORD-00923,PROD-0196,Jump Rope Pro,Sports,3,Valid entry,148.45,8,Acceptable,409.72
ITEM-007539,ORD-03835,PROD-0028,Backpack,Apparel,9,Valid entry,621.89,10,Acceptable,5037.31
ITEM-007540,ORD-03835,PROD-0117,Running Shoes Pro,apparel,17,Valid entry,493.75,3,Acceptable,8141.94
ITEM-007541,ORD-03835,PROD-0134,Nuts & Seeds Mix Pro,Food and Beverage,13,Valid entry,1261.60,20,Acceptable,13120.64
ITEM-007542,ORD-03835,PROD-0168,Security Suite Pro,Software,11,Valid entry,1329.27,29,Acceptable,10381.60
ITEM-007543,ORD-01016,PROD-0101,Yoga Mat Pro,Sports,14,Valid entry,1956.47,5,Acceptable,26021.05
ITEM-007544,ORD-00666,PROD-0081,Webcam HD Pro,Electronics,20,Valid entry,846.49,7,Acceptable,15744.71
ITEM-007545,ORD-04341,PROD-0097,Hot Sauce Bundle Pro,Food and Beverage,13,Valid entry,1311.29,32,Acceptable,11591.80
ITEM-007546,ORD-04243,PROD-0109,Financial Freedom Pro,Books,-6,Entry Error - Review,1601.89,19,Acceptable,9082.72
ITEM-007547,ORD-01335,PROD-0200,Data Analytics Guide Pro,Books,6,Valid entry,672.78,8,Acceptable,3713.75
ITEM-007548,ORD-01335,PROD-0047,Gym Bag,Sports,19,Valid entry,247.22,28,Acceptable,NULL
ITEM-007549,ORD-01335,PROD-0071,Premium Coffee Beans,Food and Beverage,12,Valid entry,332.96,30,Acceptable,2796.86
ITEM-007550,ORD-02615,PROD-0068,Product Management,Books,1,Valid entry,406.78,12,Acceptable,357.97
ITEM-007551,ORD-02894,PROD-0176,Video Conferencing Pro,Software,11,Valid entry,2262.72,27,Acceptable,18169.64
ITEM-007552,ORD-02894,PROD-0010,Portable Charger,Electronics,18,Valid entry,334.02,22,Acceptable,4689.64
ITEM-007553,ORD-02894,PROD-0124,Growth Hacking Pro,Books,13,Valid entry,855.22,30,Acceptable,7782.50
ITEM-007554,ORD-02044,PROD-0107,Dress Shoes Pro,Apparel,6,Valid entry,821.85,32,Acceptable,3353.15
ITEM-007555,ORD-02044,PROD-0028,Backpack,Apparel,6,Valid entry,621.89,13,Acceptable,3246.27
ITEM-007556,ORD-02153,PROD-0123,Laptop Stand Pro,Electronics,3,Valid entry,55.29,19,Acceptable,134.35
ITEM-007557,ORD-02153,PROD-0109,Financial Freedom Pro,Books,20,Valid entry,1601.89,18,Acceptable,26271.00
ITEM-007558,ORD-02153,PROD-0091,Wall Art Pro,Home and Garden,1,Valid entry,1457.61,0,Acceptable,1457.61
ITEM-007559,ORD-00452,PROD-0138,Perfume 50ml Pro,Beauty,12,Valid entry,NULL,33,Acceptable,10658.71
ITEM-007560,ORD-00452,PROD-0073,Green Tea Collection,Food and Beverage,13,Valid entry,482.30,6,Acceptable,5893.71
ITEM-007561,ORD-00452,PROD-0186,Security Suite Pro,Software,8,Valid entry,2016.16,29,Acceptable,11451.79
ITEM-007562,ORD-01552,PROD-0046,Water Bottle,Sports,4,Valid entry,1267.26,16,Acceptable,4257.99
ITEM-007563,ORD-02665,PROD-0064,Leadership Principles,Books,14,Valid entry,806.00,6,Acceptable,10606.96
ITEM-007564,ORD-01187,PROD-0130,Storage Ottoman Pro,Home and Garden,2,Valid entry,1867.26,24,Acceptable,2838.24
ITEM-007565,ORD-01187,PROD-0069,Growth Hacking,Books,15,Valid entry,910.45,29,Acceptable,9696.29
ITEM-007566,ORD-01187,PROD-0022,Casual T-Shirt,APPAREL,5,Valid entry,263.25,4,Acceptable,1263.60
ITEM-007567,ORD-01187,PROD-0115,Smart Thermostat Pro,Home and Garden,4,Valid entry,618.21,28,Acceptable,1780.44
ITEM-007568,ORD-04587,PROD-0016,HR Management System,Software,12,Valid entry,1658.34,33,Acceptable,13333.05
ITEM-007569,ORD-00232,PROD-0090,Winter Coat Pro,Apparel,3,Valid entry,1531.24,27,Acceptable,3353.42
ITEM-007570,ORD-00232,PROD-0039,Desk Lamp,Home and Garden,19,Valid entry,37.13,29,Acceptable,500.88
ITEM-007571,ORD-00232,PROD-0092,Vitamin C Serum Pro,Beauty,14,Valid entry,630.20,7,Acceptable,NULL
ITEM-007572,ORD-00232,PROD-0115,Smart Thermostat Pro,Home and Garden,4,Valid entry,618.21,25,Acceptable,1854.63
ITEM-007573,ORD-02972,PROD-0186,Security Suite Pro,Software,14,Valid entry,2016.16,34,Acceptable,NULL
ITEM-007574,ORD-02972,PROD-0107,Dress Shoes Pro,Apparel,3,Valid entry,821.85,124,Review Recommended,2145.03
ITEM-007575,ORD-02972,PROD-0192,Nail Polish Set Pro,Beauty,12,Valid entry,469.83,40,Acceptable,3382.78
ITEM-007576,ORD-00538,PROD-0177,Jump Rope Pro,Sports,3,Valid entry,135.15,23,Acceptable,312.20
ITEM-007577,ORD-00965,PROD-0042,Resistance Bands,Sports,2,Valid entry,1478.09,2,Acceptable,2897.06
ITEM-007578,ORD-00965,PROD-0052,Vitamin C Serum,Beauty,6,Valid entry,726.02,28,Acceptable,3136.41
ITEM-007579,ORD-00965,PROD-0030,Sunglasses,Apparel,6,Valid entry,685.18,35,Acceptable,2672.20
ITEM-007580,ORD-03773,PROD-0123,Laptop Stand Pro,Electronics,20,Valid entry,55.29,13,Acceptable,962.05
ITEM-007581,ORD-03773,PROD-0110,Design Software Pro,Software,16,Valid entry,847.18,7,Acceptable,12606.04
ITEM-007582,ORD-03382,PROD-0115,Smart Thermostat Pro,Home and Garden,1,Valid entry,618.21,17,Acceptable,513.11
ITEM-007583,ORD-03382,PROD-0140,Bed Sheets Pro,Home and Garden,2,Valid entry,1071.89,30,Acceptable,1500.65
ITEM-007584,ORD-03382,PROD-0142,Cycling Helmet Pro,Sports,18,Valid entry,1066.85,38,Acceptable,11906.05
ITEM-007585,ORD-02810,PROD-0153,Analytics Tool Pro,Software,-7,Entry Error - Review,2914.31,20,Acceptable,32640.27
ITEM-007586,ORD-02810,PROD-0163,Smart Thermostat Pro,Home and Garden,5,Valid entry,820.19,19,Acceptable,NULL
ITEM-007587,ORD-03171,PROD-0161,Hot Sauce Bundle Pro,Food and Beverage,13,Valid entry,NULL,10,Acceptable,NULL
ITEM-007588,ORD-03171,PROD-0103,Analytics Tool Pro,Software,8,Valid entry,2266.75,4,Acceptable,17408.64
ITEM-007589,ORD-03171,PROD-0029,Baseball Cap,Apparel,9,Valid entry,1309.55,21,Acceptable,9310.90
ITEM-007590,ORD-00072,PROD-0177,Jump Rope Pro,Sports,10,Valid entry,135.15,21,Acceptable,1067.68
ITEM-007591,ORD-00733,PROD-0149,Lip Balm Set Pro,Beauty,5,Valid entry,231.82,9,Acceptable,1054.78
ITEM-007592,ORD-00548,PROD-0060,Makeup Brush Set,Beauty,6,Valid entry,2450.90,7,Acceptable,13676.02
ITEM-007593,ORD-04911,PROD-0029,Baseball Cap,Apparel,16,Valid entry,1309.55,17,Acceptable,NULL
