order_id,customer_id,order_date,order_status,sales_channel,shipping_cost_USD,discount_pct,discount_pct_flag,region,country
ORD-03106,CUST-0213,2020-08-15,Completed,Marketplace,4.31,5,Acceptable,Middle East,Qatar
ORD-03107,CUST-0383,2020-10-23,Completed,Phone,35.49,15,Acceptable,Africa,Ghana
ORD-03108,CUST-0351,2023-03-21,Completed,Phone,29.16,24,Acceptable,Europe,Spain
ORD-03109,CUST-0337,2021-12-11,Completed,In-Store,27.41,20,Acceptable,Middle East,UAE
ORD-03110,CUST-0473,2024-10-26,Completed,In-Store,19.04,7,Acceptable,Europe,France
ORD-03111,CUST-0264,2024-09-04,Cancelled,Phone,24.81,26,Acceptable,Europe,United Kingdom
ORD-03112,CUST-0003,2022-03-24,Completed,Partner Portal,8.74,17,Acceptable,Latin America,Colombia
ORD-03113,CUST-0292,2020-10-30,Completed,Phone,43.17,27,Acceptable,Europe,France
ORD-03114,CUST-0212,2022-07-29,Cancelled,In-Store,26.65,7,Acceptable,Middle East,Saudi Arabia
ORD-03115,CUST-0343,2024-07-17,Completed,Mobile App,41.37,1,Acceptable,Europe,France
ORD-03116,CUST-0319,2020-03-23,Completed,Unknown,22.63,19,Acceptable,Middle East,UAE
ORD-03117,CUST-0227,2021-01-31,Refunded,Website,27.49,9,Acceptable,North America,Mexico
ORD-03118,CUST-0371,2021-10-02,Completed,Partner Portal,16.12,19,Acceptable,North America,United States
ORD-03119,CUST-0241,2021-08-17,Completed,Partner Portal,39.98,13,Acceptable,Europe,Germany
ORD-03120,CUST-0331,2022-12-11,Completed,Mobile App,40.17,0,Acceptable,Africa,Kenya
ORD-03121,CUST-0398,2024-03-14,Cancelled,In-Store,12.95,7,Acceptable,Latin America,Brazil
ORD-03122,CUST-0238,2020-07-12,Completed,Partner Portal,35.24,13,Acceptable,Latin America,Argentina
ORD-03123,CUST-0259,2020-11-09,Pending,Marketplace,41.45,9,Acceptable,North America,Mexico
ORD-03124,CUST-0118,2020-06-20,Completed,Phone,34.00,30,Acceptable,Latin America,Brazil
ORD-03125,CUST-0223,2021-10-22,Completed,Marketplace,12.22,22,Acceptable,Asia Pacific,South Korea
ORD-03126,CUST-0399,2024-04-24,Cancelled,In-Store,40.75,9,Acceptable,Latin America,Chile
ORD-03127,CUST-0096,2020-07-11,Completed,Phone,24.31,141,Review Recommended,Middle East,UAE
ORD-03128,CUST-0406,2023-06-21,Completed,In-Store,23.85,27,Acceptable,North America,United States
ORD-03129,CUST-0293,2020-10-23,Refunded,Phone,20.24,11,Acceptable,Europe,Spain
ORD-03130,CUST-0142,2021-10-21,Pending,In-Store,5.34,31,Acceptable,Asia Pacific,Singapore
ORD-03131,CUST-0445,2024-06-04,Pending,Partner Portal,22.40,31,Acceptable,Asia Pacific,India
ORD-03132,CUST-0098,2020-11-23,Completed,Marketplace,1.01,6,Acceptable,Middle East,UAE
ORD-03133,CUST-0104,2022-06-18,Pending,Mobile App,16.00,7,Acceptable,North America,Canada
ORD-03134,CUST-0303,2020-09-16,Refunded,Unknown,32.50,17,Acceptable,Middle East,Qatar
ORD-03135,CUST-0308,2022-08-01,Completed,Website,6.54,4,Acceptable,Europe,Sweden
ORD-03136,CUST-0419,2023-09-13,Completed,Website,14.93,33,Acceptable,Africa,Ghana
ORD-03137,CUST-0185,2022-04-25,Completed,Phone,25.48,20,Acceptable,Europe,Netherlands
ORD-03138,CUST-0161,2020-07-17,Cancelled,Phone,40.61,33,Acceptable,North America,Mexico
ORD-03139,CUST-0361,2022-07-01,Refunded,Unknown,4.36,1,Acceptable,Latin America,Brazil
ORD-03140,CUST-0159,2022-08-08,Pending,Mobile App,3.16,8,Acceptable,North America,Mexico
ORD-03141,CUST-0020,2021-01-27,Completed,Phone,34.08,21,Acceptable,Latin America,Brazil
ORD-03142,CUST-0071,2024-12-16,Completed,Partner Portal,7.27,10,Acceptable,Latin America,Argentina
ORD-03143,CUST-0128,2023-01-31,Pending,In-Store,32.40,26,Acceptable,North America,United States
ORD-03144,CUST-0034,2021-10-27,Cancelled,Partner Portal,18.19,11,Acceptable,Middle East,UAE
ORD-03145,CUST-0189,2020-03-24,Completed,Marketplace,38.24,35,Acceptable,Africa,Nigeria
ORD-03146,CUST-0314,2021-11-16,Pending,Marketplace,42.56,21,Acceptable,North America,United States
ORD-03147,CUST-0366,2022-06-22,Pending,Partner Portal,17.34,16,Acceptable,Europe,Spain
ORD-03148,CUST-0203,2024-04-05,Completed,Marketplace,44.31,16,Acceptable,North America,Mexico
ORD-03149,CUST-0012,2023-06-17,Cancelled,Marketplace,4.23,13,Acceptable,Europe,Netherlands
ORD-03150,CUST-0416,2020-08-04,Refunded,In-Store,31.02,28,Acceptable,Middle East,Saudi Arabia
ORD-03151,CUST-0338,2020-08-19,Refunded,Website,36.81,18,Acceptable,Europe,Sweden
ORD-03152,CUST-0285,2022-12-22,Refunded,Website,9.33,21,Acceptable,Middle East,UAE
ORD-03153,CUST-0024,2020-05-27,Completed,Partner Portal,1.31,9,Acceptable,Africa,Nigeria
ORD-03154,CUST-0286,2023-12-18,Pending,Partner Portal,37.14,28,Acceptable,Africa,South Africa
ORD-03155,CUST-0039,2024-09-15,Completed,Unknown,17.46,11,Acceptable,North America,Mexico
ORD-03156,CUST-0174,2021-01-26,Completed,Partner Portal,12.30,26,Acceptable,Europe,Spain
ORD-03157,CUST-0479,2024-03-21,Cancelled,Phone,27.22,32,Acceptable,Latin America,Argentina
ORD-03158,CUST-0425,2020-06-19,Completed,In-Store,3.47,23,Acceptable,North America,Canada
ORD-03159,CUST-0283,2020-12-07,Refunded,In-Store,20.14,19,Acceptable,Middle East,Saudi Arabia
ORD-03160,CUST-0056,2023-06-23,Completed,Phone,30.54,7,Acceptable,Asia Pacific,Singapore
ORD-03161,CUST-0301,2022-04-16,Completed,Website,16.34,15,Acceptable,North America,United States
ORD-03162,CUST-0342,2020-01-17,Cancelled,Marketplace,10.84,29,Acceptable,Africa,South Africa
ORD-03163,CUST-0236,2022-01-01,Cancelled,Partner Portal,24.50,4,Acceptable,Middle East,Qatar
ORD-03164,CUST-0271,2022-02-27,Pending,Mobile App,39.45,2,Acceptable,Latin America,Chile
ORD-03165,CUST-0146,2022-04-13,Pending,Mobile App,1.91,28,Acceptable,Africa,Kenya
ORD-03166,CUST-0327,2023-01-22,Completed,In-Store,24.84,15,Acceptable,Middle East,Saudi Arabia
ORD-03167,CUST-0072,2023-09-10,Cancelled,In-Store,16.65,3,Acceptable,Latin America,Colombia
ORD-03168,CUST-0340,2021-07-24,Completed,Website,35.99,13,Acceptable,Africa,Ghana
ORD-03169,CUST-0456,2023-12-29,Cancelled,Website,12.27,35,Acceptable,Europe,Sweden
ORD-03170,CUST-0185,2022-01-07,Completed,Marketplace,36.32,3,Acceptable,Europe,Netherlands
ORD-03171,CUST-0184,2022-05-08,Refunded,Mobile App,36.35,33,Acceptable,Africa,South Africa
ORD-03172,CUST-0423,2022-03-24,Completed,Website,25.20,17,Acceptable,Latin America,Colombia
ORD-03173,CUST-0418,2023-05-18,Completed,Website,35.73,12,Acceptable,Asia Pacific,Singapore
ORD-03174,CUST-0086,2020-04-24,Completed,Partner Portal,23.65,1,Acceptable,Europe,Spain
ORD-03175,CUST-0175,2020-01-07,Completed,Partner Portal,28.33,15,Acceptable,Africa,Ghana
ORD-03176,CUST-0332,2022-01-13,Completed,Marketplace,43.84,12,Acceptable,Africa,Nigeria
ORD-03177,CUST-0240,2024-06-26,Cancelled,Website,22.87,35,Acceptable,Europe,United Kingdom
ORD-03178,CUST-0296,2020-06-11,Completed,Phone,7.22,10,Acceptable,Europe,Germany
ORD-03179,CUST-0361,2022-06-27,Completed,Website,39.87,10,Acceptable,Latin America,Brazil
ORD-03180,CUST-0126,2022-02-05,Completed,Website,24.97,29,Acceptable,Latin America,Argentina
ORD-03181,CUST-0171,2022-07-09,Cancelled,Partner Portal,21.66,15,Acceptable,Europe,Netherlands
ORD-03182,CUST-0283,2020-07-10,Pending,Phone,15.90,12,Acceptable,Middle East,Saudi Arabia
ORD-03183,CUST-0210,2024-12-19,Cancelled,Partner Portal,23.64,34,Acceptable,Europe,Germany
ORD-03184,CUST-0458,2020-04-04,Completed,In-Store,21.40,2,Acceptable,Africa,Kenya
ORD-03185,CUST-0291,2020-01-15,Pending,Mobile App,43.29,2,Acceptable,Middle East,UAE
ORD-03186,CUST-0400,2022-05-01,Refunded,Website,4.90,23,Acceptable,Asia Pacific,Australia
ORD-03187,CUST-0441,2023-09-28,Completed,Marketplace,34.44,1,Acceptable,Latin America,Argentina
ORD-03188,CUST-0125,2024-07-16,Completed,Phone,37.06,0,Acceptable,Africa,Ghana
ORD-03189,CUST-0262,2023-06-19,Completed,Mobile App,9.26,16,Acceptable,NA Region,Canada
ORD-03190,CUST-0094,2024-04-12,Cancelled,Mobile App,13.66,26,Acceptable,Europe,Germany
ORD-03191,CUST-0063,2020-11-05,Cancelled,Phone,9.34,31,Acceptable,Middle East,Saudi Arabia
ORD-03192,CUST-0010,2020-08-04,Cancelled,Phone,23.24,2,Acceptable,Latin America,Chile
ORD-03193,CUST-0411,2024-12-30,Completed,In-Store,23.09,24,Acceptable,Asia Pacific,Singapore
ORD-03194,CUST-0003,2020-09-16,Cancelled,In-Store,21.31,1,Acceptable,Latin America,Colombia
ORD-03195,CUST-0055,2022-10-23,Pending,Partner Portal,10.72,15,Acceptable,North America,Canada
ORD-03196,CUST-0333,2021-05-29,Completed,Marketplace,39.75,25,Acceptable,Asia Pacific,Singapore
ORD-03197,CUST-0372,2024-11-15,Completed,Mobile App,10.44,6,Acceptable,Latin America,Chile
ORD-03198,CUST-0466,2022-07-02,Completed,Phone,30.25,9,Acceptable,Europe,Spain
ORD-03199,CUST-0351,2024-11-07,Completed,Website,43.36,29,Acceptable,Europe,Spain
ORD-03200,CUST-0254,2021-04-03,Refunded,Website,37.23,13,Acceptable,Asia Pacific,Singapore
ORD-03201,CUST-0238,2020-06-02,Refunded,Marketplace,27.89,22,Acceptable,Latin America,Argentina
ORD-03202,CUST-0425,2024-03-17,Completed,Website,42.36,26,Acceptable,North America,Canada
ORD-03203,CUST-0407,2023-11-15,Cancelled,Mobile App,44.26,25,Acceptable,Middle East,Qatar
ORD-03204,CUST-0437,2020-08-30,Completed,Partner Portal,9.95,10,Acceptable,North America,Canada
ORD-03205,CUST-0186,2021-10-03,Pending,Website,16.80,15,Acceptable,Asia Pacific,Singapore
ORD-03206,CUST-0209,2024-06-09,Cancelled,Partner Portal,25.70,23,Acceptable,Europe,France
ORD-03207,CUST-0358,2022-03-22,Completed,Mobile App,2.77,14,Acceptable,Asia Pacific,India
ORD-03208,CUST-0150,2022-09-11,Refunded,Unknown,40.92,34,Acceptable,North America,Mexico
ORD-03209,CUST-0055,2021-07-11,Completed,Mobile App,21.14,15,Acceptable,North America,Canada
ORD-03210,CUST-0115,2020-04-12,Completed,Mobile App,13.59,21,Acceptable,Middle East,UAE
ORD-03211,CUST-0321,2023-11-09,Completed,Partner Portal,40.34,7,Acceptable,Europe,United Kingdom
ORD-03212,CUST-0442,2020-09-04,Completed,Marketplace,32.59,9,Acceptable,North America,United States
ORD-03213,CUST-0063,2023-06-19,Cancelled,Website,13.92,6,Acceptable,Middle East,Saudi Arabia
ORD-03214,CUST-0472,2021-02-08,Refunded,Unknown,10.13,3,Acceptable,Europe,Netherlands
ORD-03215,CUST-0015,2021-05-02,Completed,Mobile App,3.87,35,Acceptable,Africa,Nigeria
ORD-03216,CUST-0027,2022-10-29,Completed,Website,19.07,16,Acceptable,Africa,South Africa
ORD-03217,CUST-0213,2022-09-26,Cancelled,Phone,27.96,8,Acceptable,Middle East,Qatar
ORD-03218,CUST-0008,2024-12-01,Cancelled,Mobile App,20.27,29,Acceptable,Latin America,Chile
ORD-03219,CUST-0210,2021-05-17,Pending,In-Store,29.00,33,Acceptable,Europe,Germany
ORD-03220,CUST-0137,2023-11-01,Cancelled,In-Store,1.65,2,Acceptable,Latin America,Colombia
ORD-03221,CUST-0123,2021-10-05,Pending,In-Store,7.01,26,Acceptable,Asia Pacific,Singapore
ORD-03222,CUST-0135,2022-05-03,Cancelled,Mobile App,24.60,18,Acceptable,North America,Mexico
ORD-03223,CUST-0027,2021-11-30,Pending,Phone,28.17,5,Acceptable,Africa,South Africa
ORD-03224,CUST-0254,2021-11-09,Refunded,Unknown,0.86,20,Acceptable,Asia Pacific,Singapore
ORD-03225,CUST-0161,2022-04-29,Cancelled,Website,26.62,19,Acceptable,North America,Mexico
ORD-03226,CUST-0426,2021-03-07,Completed,Mobile App,10.68,16,Acceptable,Africa,Ghana
ORD-03227,CUST-0443,2020-12-06,Completed,In-Store,10.28,3,Acceptable,Asia Pacific,Australia
ORD-03228,CUST-0136,2023-10-13,Completed,Mobile App,5.32,12,Acceptable,Europe,Sweden
ORD-03229,CUST-0297,2024-05-12,Completed,Phone,19.06,26,Acceptable,Middle East,Qatar
ORD-03230,CUST-0244,2020-05-06,Completed,Partner Portal,2.59,5,Acceptable,North America,Mexico
ORD-03231,CUST-0037,2021-12-24,Refunded,In-Store,44.28,32,Acceptable,North America,Mexico
ORD-03232,CUST-0410,2022-08-22,Refunded,Marketplace,34.16,35,Acceptable,Latin America,Brazil
ORD-03233,CUST-0154,2021-12-09,Cancelled,Marketplace,8.02,22,Acceptable,Africa,Nigeria
ORD-03234,CUST-0153,2021-05-04,Completed,Website,2.57,27,Acceptable,North America,United States
ORD-03235,CUST-0352,2020-04-30,Refunded,In-Store,17.12,10,Acceptable,Europe,France
ORD-03236,CUST-0327,2020-05-08,Pending,In-Store,25.41,10,Acceptable,Middle East,Saudi Arabia
ORD-03237,CUST-0117,2022-11-25,Refunded,Mobile App,38.73,31,Acceptable,Europe,Germany
ORD-03238,CUST-0365,2021-01-30,Refunded,Marketplace,4.82,18,Acceptable,Europe,United Kingdom
ORD-03239,CUST-0112,2021-03-14,Completed,Partner Portal,23.23,6,Acceptable,Africa,Kenya
ORD-03240,CUST-0101,2024-08-02,Completed,Mobile App,17.97,16,Acceptable,Middle East,Qatar
ORD-03241,CUST-0320,2020-11-09,Pending,Marketplace,36.03,16,Acceptable,Middle East,UAE
ORD-03242,CUST-0228,2021-06-09,Completed,Phone,6.29,13,Acceptable,Europe,Spain
ORD-03243,CUST-0292,2024-01-31,Completed,Website,5.07,21,Acceptable,Europe,France
ORD-03244,CUST-0400,2024-05-14,Cancelled,In-Store,43.37,6,Acceptable,Asia Pacific,Australia
ORD-03245,CUST-0330,2022-01-05,Pending,Marketplace,1.60,26,Acceptable,North America,United States
ORD-03246,CUST-0128,2021-09-20,Refunded,Partner Portal,34.79,13,Acceptable,North America,United States
ORD-03247,CUST-0120,2024-10-11,Pending,In-Store,33.25,7,Acceptable,Middle East,Saudi Arabia
ORD-03248,CUST-0420,2020-09-05,Completed,Unknown,21.60,4,Acceptable,Europe,France
ORD-03249,CUST-0260,2020-02-26,Completed,Mobile App,2.42,19,Acceptable,Latin America,Argentina
ORD-03250,CUST-0202,2024-03-06,Completed,Phone,31.11,19,Acceptable,Middle East,UAE
ORD-03251,CUST-0451,2021-08-14,Completed,Partner Portal,30.32,12,Acceptable,Middle East,Qatar
ORD-03252,CUST-0307,2024-07-28,Refunded,Phone,21.99,2,Acceptable,North America,Canada
ORD-03253,CUST-0390,2022-10-16,Pending,In-Store,10.52,24,Acceptable,Middle East,Saudi Arabia
ORD-03254,CUST-0272,2024-02-28,Cancelled,Website,23.06,0,Acceptable,Africa,South Africa
ORD-03255,CUST-0051,2021-04-10,Cancelled,Phone,18.91,24,Acceptable,Middle East,Qatar
ORD-03256,CUST-0395,2023-09-08,Refunded,Mobile App,3.62,5,Acceptable,Middle East,Qatar
ORD-03257,CUST-0071,2020-11-14,Completed,Unknown,3.73,15,Acceptable,Latin America,Argentina
ORD-03258,CUST-0205,2021-05-02,Completed,In-Store,1.54,25,Acceptable,Europe,Spain
ORD-03259,CUST-0180,2021-02-13,Cancelled,Phone,4.06,30,Acceptable,North America,Mexico
ORD-03260,CUST-0373,2020-11-29,Completed,Partner Portal,34.93,9,Acceptable,Europe,France
ORD-03261,CUST-0399,2024-08-16,Completed,Phone,43.82,29,Acceptable,Latin America,Chile
ORD-03262,CUST-0183,2022-09-01,Completed,Unknown,9.91,33,Acceptable,Latin America,Chile
ORD-03263,CUST-0093,2023-03-16,Cancelled,Partner Portal,13.45,2,Acceptable,North America,Canada
ORD-03264,CUST-0203,2020-11-01,Completed,Partner Portal,2.54,24,Acceptable,North America,Mexico
ORD-03265,CUST-0457,2023-03-30,Cancelled,In-Store,23.45,1,Acceptable,North America,Mexico
ORD-03266,CUST-0238,2022-05-10,Completed,Unknown,1.70,1,Acceptable,Latin America,Argentina
ORD-03267,CUST-0312,2021-12-05,Refunded,Marketplace,10.58,9,Acceptable,Europe,Spain
ORD-03268,CUST-0002,2020-06-27,Completed,Mobile App,32.26,16,Acceptable,Middle East,Qatar
ORD-03269,CUST-0085,2023-08-11,Completed,In-Store,28.96,118,Review Recommended,Middle East,UAE
ORD-03270,CUST-0459,2022-11-26,Completed,Marketplace,33.12,30,Acceptable,Europe,Spain
ORD-03271,CUST-0087,2024-10-01,Refunded,Marketplace,40.99,26,Acceptable,Asia Pacific,Australia
ORD-03272,CUST-0338,2022-10-18,Completed,Website,28.08,27,Acceptable,Europe,Sweden
ORD-03273,CUST-0268,2023-09-17,Refunded,Unknown,34.16,18,Acceptable,Europe,France
ORD-03274,CUST-0445,2022-10-19,Cancelled,Marketplace,13.19,31,Acceptable,Asia Pacific,India
ORD-03275,CUST-0342,2022-01-14,Completed,In-Store,23.76,32,Acceptable,Africa,South Africa
ORD-03276,CUST-0219,2021-09-29,Refunded,Partner Portal,4.81,24,Acceptable,Asia Pacific,Australia
ORD-03277,CUST-0281,2020-09-10,Refunded,Marketplace,14.76,28,Acceptable,Latin America,Colombia
ORD-03278,CUST-0179,2022-03-03,Completed,Website,5.02,27,Acceptable,Middle East,Qatar
ORD-03279,CUST-0453,2022-12-01,Cancelled,In-Store,31.74,28,Acceptable,Latin America,Argentina
ORD-03280,CUST-0139,2024-01-06,Completed,Marketplace,26.64,15,Acceptable,Europe,Netherlands
ORD-03281,CUST-0056,2021-10-19,Completed,Website,20.66,21,Acceptable,Asia Pacific,Singapore
ORD-03282,CUST-0119,2022-03-19,Pending,Marketplace,25.89,33,Acceptable,North America,Canada
ORD-03283,CUST-0197,2023-01-03,Completed,Marketplace,21.88,31,Acceptable,Latin America,Colombia
ORD-03284,CUST-0371,2024-05-24,Completed,Mobile App,31.71,5,Acceptable,North America,United States
ORD-03285,CUST-0055,2021-05-09,Cancelled,Phone,11.38,20,Acceptable,North America,Canada
ORD-03286,CUST-0362,2020-11-15,Completed,Partner Portal,37.29,6,Acceptable,Asia Pacific,India
ORD-03287,CUST-0416,2022-08-07,Refunded,Marketplace,10.87,25,Acceptable,Middle East,Saudi Arabia
ORD-03288,CUST-0216,2022-01-22,Refunded,Marketplace,25.15,5,Acceptable,Africa,Kenya
ORD-03289,CUST-0316,2023-08-16,Completed,Website,4.57,31,Acceptable,Africa,Kenya
ORD-03290,CUST-0459,2023-06-22,Cancelled,Mobile App,23.11,28,Acceptable,Europe,Spain
ORD-03291,CUST-0265,2020-05-03,Refunded,Phone,25.97,34,Acceptable,North America,United States
ORD-03292,CUST-0222,2024-08-11,Completed,Mobile App,40.56,21,Acceptable,Asia Pacific,India
ORD-03293,CUST-0257,2024-07-13,Completed,Website,31.32,11,Acceptable,Europe,France
ORD-03294,CUST-0310,2023-01-28,Completed,Website,30.16,19,Acceptable,Latin America,Chile
ORD-03295,CUST-0448,2023-03-14,Cancelled,In-Store,6.04,28,Acceptable,Africa,South Africa
ORD-03296,CUST-0417,2023-03-30,Refunded,Mobile App,19.47,23,Acceptable,Middle East,UAE
ORD-03297,CUST-0013,2021-03-26,Refunded,Partner Portal,17.46,4,Acceptable,Latin America,Brazil
ORD-03298,CUST-0056,2022-01-14,Completed,Website,6.02,34,Acceptable,Asia Pacific,Singapore
ORD-03299,CUST-0425,2023-03-15,Completed,Marketplace,31.78,6,Acceptable,North America,Canada
ORD-03300,CUST-0372,2024-09-06,Refunded,Partner Portal,9.56,33,Acceptable,Latin America,Chile
ORD-03301,CUST-0450,2021-08-12,Completed,Mobile App,6.93,14,Acceptable,Europe,France
ORD-03302,CUST-0156,2024-12-04,Completed,Marketplace,30.81,31,Acceptable,Africa,Nigeria
ORD-03303,CUST-0304,2024-06-01,Refunded,Unknown,12.38,10,Acceptable,North America,Mexico
ORD-03304,CUST-0088,2022-12-10,Refunded,Mobile App,25.47,29,Acceptable,North America,Canada
ORD-03305,CUST-0420,2020-12-18,Completed,Phone,26.14,31,Acceptable,Europe,France
ORD-03306,CUST-0119,2020-03-03,Completed,Mobile App,33.17,3,Acceptable,North America,Canada
ORD-03307,CUST-0328,2020-06-15,Refunded,Partner Portal,9.94,34,Acceptable,Middle East,UAE
ORD-03308,CUST-0285,2020-05-05,Refunded,Website,4.56,8,Acceptable,Middle East,UAE
ORD-03309,CUST-0225,2020-11-29,Cancelled,In-Store,19.33,22,Acceptable,North America,Canada
ORD-03310,CUST-0360,2022-01-21,Completed,Marketplace,2.58,11,Acceptable,Europe,Netherlands
ORD-03311,CUST-0276,2020-12-24,Pending,Partner Portal,34.02,15,Acceptable,Asia Pacific,India
ORD-03312,CUST-0063,2021-09-24,Completed,Partner Portal,23.16,7,Acceptable,Middle East,Saudi Arabia
ORD-03313,CUST-0292,2022-05-01,Completed,In-Store,21.81,23,Acceptable,Europe,France
ORD-03314,CUST-0364,2023-01-04,Completed,Marketplace,29.11,17,Acceptable,Africa,Nigeria
ORD-03315,CUST-0134,2022-03-18,Pending,Website,10.44,30,Acceptable,North America,United States
ORD-03316,CUST-0166,2022-02-14,Completed,Website,27.73,6,Acceptable,Latin America,Argentina
ORD-03317,CUST-0278,2023-05-03,Completed,Phone,33.67,16,Acceptable,North America,United States
ORD-03318,CUST-0047,2021-11-04,Completed,Partner Portal,3.86,12,Acceptable,Asia Pacific,India
ORD-03319,CUST-0104,2022-02-14,Pending,Unknown,16.79,30,Acceptable,North America,Canada
ORD-03320,CUST-0116,2023-02-28,Completed,Phone,24.84,28,Acceptable,Latin America,Chile
ORD-03321,CUST-0046,2022-07-26,Completed,Unknown,23.98,29,Acceptable,Asia Pacific,Japan
ORD-03322,CUST-0259,2024-05-11,Refunded,Unknown,34.53,6,Acceptable,North America,Mexico
ORD-03323,CUST-0321,2024-12-23,Refunded,Website,19.43,30,Acceptable,Europe,United Kingdom
ORD-03324,CUST-0311,2022-10-12,Pending,Partner Portal,37.51,5,Acceptable,Asia Pacific,Japan
ORD-03325,CUST-0153,2020-01-21,Completed,Marketplace,0.77,29,Acceptable,North America,United States
ORD-03326,CUST-0226,2020-11-07,Refunded,Phone,8.97,17,Acceptable,Africa,Nigeria
ORD-03327,CUST-0298,2022-07-19,Cancelled,Phone,32.56,34,Acceptable,Africa,South Africa
ORD-03328,CUST-0213,2020-03-11,Refunded,Marketplace,17.99,28,Acceptable,Middle East,Qatar
ORD-03329,CUST-0462,2021-02-22,Completed,Website,17.67,20,Acceptable,Middle East,Saudi Arabia
ORD-03330,CUST-0456,2021-03-04,Pending,In-Store,34.91,5,Acceptable,Europe,Sweden
ORD-03331,CUST-0344,2023-02-07,Cancelled,Website,37.26,11,Acceptable,Africa,Nigeria
ORD-03332,CUST-0142,2022-09-13,Cancelled,Mobile App,23.33,27,Acceptable,Asia Pacific,Singapore
ORD-03333,CUST-0020,2022-04-01,Completed,Phone,18.35,27,Acceptable,Latin America,Brazil
ORD-03334,CUST-0263,2022-09-17,Completed,In-Store,11.24,2,Acceptable,Asia Pacific,Singapore
